filename	date	plate	batch	tank	index	line	diet	Exp	overfeeding	cholesterol	glucose	VAST	Wellfolder	age	Imaged	protein	ldl	gluc	tc	tg	freeze_dried	pos_bio	batch_bio	pcsk1_nwt	pcsk1_dich	qRNA	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	ROI_edge	PostCheckValid	NrLipids	LiverRefinedArea	LipidArea	AverageLipidsIntensity	AverageLipidsBGIntensity	bld	bodyfat	Length_1_1	Area_1_1	Border_1_1	Border_size_1_1	BodyPigm_Total_1_1	BodyPigm_Average_1_1	BodyPigm_Stdev_1_1	Length_1_4	Area_1_4	Border_1_4	Border_size_1_4	BodyPigm_Total_1_4	BodyPigm_Average_1_4	BodyPigm_Stdev_1_4	Length_1_7	Area_1_7	Border_1_7	Border_size_1_7	BodyPigm_Total_1_7	BodyPigm_Average_1_7	BodyPigm_Stdev_1_7	Length_1_10	Area_1_10	Border_1_10	Border_size_1_10	BodyPigm_Total_1_10	BodyPigm_Average_1_10	BodyPigm_Stdev_1_10	Date	length	dorsal_area	lateral_area	tod	length_Res	dorsal_area_Res1	lateral_area_Res1	tc_Res	tg_Res	gluc_Res	ldl_Res	tc_Res1	tg_Res1	gluc_Res1	ldl_Res1	NrCells_Res1	Volume_Res1	CellVolume_Av_Res1	CellVolume_Stdev_Res1	CellInt_Av_Res1	CellInt_Stdev_Res1	IV_Res1	ISA_Res1	IED_Res1	IPAL1_Res1	IPAL2_Res1	IPAL3_Res1	NrLipids_Res1	LiverRefinedArea_Res1	intlength	intdorsal_area	intlateral_area	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3	intNrLipids	intLiverRefinedArea	intldl	inttg	inttc	intgluc
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1500_W_A03	210108	1	8	30	AP149	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1500_A03	10	1	.6882212	1.1570064	.36468837	.2041776	.5455912	0	2	17	.1243025	0	1	205575	5874	4191	25	6	35	1	1800144	92493	99	165	149	72	0	1	268	185909	22505	74.927548	98.903788	0	1	4386.4864	1289360.4	0	0	1.836e+09	8966.3865	18058.38	4408.6809	1732735	0	0	1.969e+09	9613.2348	16855.104	4338.2357	1307185.1	0	0	1.843e+09	8999.4406	18054.112	4277.8246	1728039.6	0	0	1.972e+09	9628.5684	16891.61	1/18/2021 4:04	4386.486	1289360	1732735	7	367.473	94159.71	129826	-.2263342	-.4161058	-.1243938	.1342969	-.1374595	-.2333601	-.0618984	.4162831	1.070272	-46523.25	-1905.26	-3589.827	-2.625547	-.2759156	384281.4	11287.79	4.533333	-2.56995	28.0155	11.62667	106	74352.23	1.170733	1.450499	1.349945	.2967378	-.349563	-1.262784	-1.583387	-.349563	-.227545	.6744897	.4958504	.2447285	.0083555	1.008252	1.050837	1.290698	1.891852	.1558003	-.8501565	-.812913	-1.254876
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1500_W_B01	210108	1	8	32	AP135	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1500_B01	10	1	9.785171	.8847696	.33297634	.2722368	.6235328	0	37	16	1	1	2	155947	5570	4224	39	10	28	1	694035	55939	83	156	88	49	0	1	101	60943	8861	62.26877	80.814871	0	1	3485.143	807016.6	0	0	1.162e+09	5673.0241	15224.494	3544.577	1073041.4	0	0	1.241e+09	6057.9508	14214.768	3572.6051	841021.12	0	0	1.230e+09	6006.7255	15651.99	3546.8248	1065564.6	0	0	1.235e+09	6031.3165	14233.743	1/18/2021 3:16	3485.143	807016.6	1073041	7	-495.8671	14410.9	11289.27	-.073281	-.2588953	-.18545	-.3653007	-.0249788	-.1594047	-.1514675	-.2119617	-5.929729	-96151.25	-2209.26	-3556.827	10.06334	3.27168	-721827.6	-25266.21	-11.46667	-11.38764	-29.02434	-11.37333	-61	-50613.77	-1.647156	-1.647156	-1.445472	-.3584588	-1.52738	-1.644854	-1.52738	.9153651	1.451407	-1.300781	-1.008252	-.7498695	-.3406948	-1.340755	-1.427856	-.872421	-1.9785	-.4570723	-.3724957	-.5409867	-1.51976
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1500_W_B02	210108	1	8	35	AP143	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1500_B02	10	1	26.40103	1.7355096	.72937674	.510444	.5455912	0	45	16	1	1	2	216607	6564	5871	23	5	33	1	1743477	93843	95	212	158	57	0	1	203	108492	19040	91.553928	129.98163	0	0	4287.8488	1088623	0	0	1.626e+09	7941.0424	17662.497	4086.6202	1472033.7	0	0	1.751e+09	8551.8608	16356.627	4290.8504	1090058.6	0	0	1.624e+09	7930.8661	17616.207	4080.8749	1476609.5	0	0	1.768e+09	8634.2029	16453.207	1/18/2021 3:44	4287.849	1088623	1472034	7	310.5812	-61884.78	-76525.36	.1643612	-.329489	.2064528	.4674757	.0201292	-.6276734	.1045079	.0074848	-.9297283	-35491.25	-1215.26	-1909.827	-4.444216	-1.192385	327614.4	12637.79	.5333334	43.81173	32.36084	-3.373333	41	-3064.773	.8707581	.5629635	.5409867	.1509692	-.1933732	-.6536562	-.5533847	-.6640369	-.7949086	.6536562	.5533847	.0250689	.9808501	1.340755	-.5533847	.6744897	.1001657	1.229064	-.8501565	.7010792	1.323364
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1500_W_B03	210108	1	8	32	AP150	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1500_B03	10	1	.5953952	1.3271544	0	.4423848	1.4808904	0	3	17	1	1	2	295793	6879	9939	29	9	43	1	48	66	4	9	4	2	0	1	177	119929	10297	46.67	59.748468	0	0	4150.9578	1133035.3	0	0	1.662e+09	8114.2893	17674.599	4206.7522	1528349	0	0	1.769e+09	8637.2011	16282.448	4148.3452	1141618.7	0	0	1.651e+09	8062.8771	17543.07	4206.8908	1530711.7	0	0	1.781e+09	8697.8832	16347.108	1/18/2021 4:08	4150.958	1133035	1528349	7	169.9478	52056.16	73474.83	.0118024	.5201119	-.4896444	.3021995	.1027743	.7071685	-.4256773	.5908264	9.070271	43694.75	-900.26	2158.173	.0633413	2.27168	-1415815	-81139.2	-90.46667	-158.3876	-113.0243	-58.37333	15	8372.228	.5490977	.7393152	.6707303	1.036433	.6744897	-.4583978	.853588	.0585214	.9944579	-1.880794	-1.880794	-1.932212	-1.880794	-1.932212	-2.053749	.3896322	.3610192	.4570723	1.323364	.3487557	-2.822714
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1500_W_C01	210108	1	8	33	AP136	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1500_C01	10	1	19.06777	1.5653616	.58667259	.5785032	1.4808904	0	38	16	0	0	1	305894	8050	5107	31	5	38	1	1736783	104574	111	163	144	71	0	1	280	144386	27609	107.35003	152.76921	0	0	4287.6256	1167757.6	0	0	1.690e+09	8251.226	17736.174	4126.9211	1642205.8	0	0	1.832e+09	8943.8262	16492.353	4264.454	1173589.5	0	0	1.675e+09	8176.646	17606.223	4099.6006	1636164.6	0	0	1.837e+09	8970.3185	16536.134	1/18/2021 3:20	4287.625	1167758	1642206	7	210.7953	20068.12	96961.82	.2329148	.5993808	.067684	.3130459	.1702634	.4697685	.0233639	.113068	4.070271	53795.75	270.74	-2673.827	5.247165	-.9021923	320920.4	23368.79	16.53333	-4.484749	24.72594	10.62667	118	32829.23	.8535309	.8707581	1.075174	.6640369	.7388468	.1933732	-.8778963	.2967378	-.7949086	.6331026	.9027348	.9027348	-.0668933	.9027348	.9541653	1.523396	.902067	.8674157	1.323364	1.054037	.450457
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1500_W_C02	210108	1	8	30	AP144	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1500_C02	10	1	8.671258	.5444736	.76108877	.2382072	1.0132408	0	46	16	.196639	0	1																						1																																	7				-.1079462	.1390791	.2376027	-.7258057	-.0374113	.2843009	.2871999	-.5020078																																-1.036433	.7514516	-.6483688	1.51976
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1500_W_C03																																															0	0	3737.2735	955655.52	1	9	1.441e+09	7035.821	16930.585	3740.3412	1288642.6	1	15	1.548e+09	7558.2772	15760.811	3695.8151	965405.27	1	10	1.451e+09	7087.3677	16963.11	3695.5521	1298691.4	1	4	1.576e+09	7695.5738	15927.515	1/18/2021 4:11	3737.273	955655.5	1298691																											-.7237906	-.0951816	-.0720228																		
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1500_W_D01	210108	1	8	34	AP137	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1500_D01	10	1	18.51081	1.7695392	.4915365	.680592	1.7147152	0	39	16	.220137	0	1	259835	6662	4835	32	7	39	1	1889121	98451	101	196	149	61	0	1	164	166701	9775	95.563526	129.3192	0	1	4268.3725	1272911.4	1	10	1.935e+09	9445.8263	19095.372	4255.9561	1717781.4	0	0	1.982e+09	9678.0606	16960.525	4268.9926	1274107.7	1	10	1.921e+09	9379.1826	18979.849	4212.3577	1714461.7	0	0	1.983e+09	9684.2924	17001.168	1/18/2021 3:24	4268.373	1272911	1717781	7	147.4656	132353.2	181632.5	.334933	.8341241	-.0280143	.514978	.2799754	.7203779	-.0669135	.3394607	5.070271	7736.753	-1117.26	-2945.827	4.445704	.9405827	473258.4	17245.79	6.533333	27.38651	25.25887	.6266667	2	55144.23	.8033007	1.326017	1.292534	.7609839	.367383	-.612813	-1.008252	.3763366	.2967378	.8064212	.8064212	.3406948	.6956203	1.008252	-.0920395	.1135753	1.290698	1.281552	1.745187	1.536557	-.2287701
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1500_W_D03	210108	1	8	34	AP152	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1500_D03	10	1	.7810472	1.4973024	.50739251	.5444736	1.6367736	0	5	17	.1168271	0	1	259786	7021	7002	36	8	37	1	1960337	96310	115	182	137	63	0	1	170	172560	13632	62.506254	88.310922	0	0	4571.9927	1332546.4	0	0	1.908e+09	9314.0356	18361.467	4255.3763	1738566.9	0	0	2.014e+09	9834.0215	17207.121	4556.309	1344688.7	0	0	1.908e+09	9314.7117	18320.73	4222.5692	1749453.1	0	0	2.043e+09	9976.1192	17350.082	1/18/2021 4:14	4571.993	1332546	1738567	7	451.0857	39747.48	-5122.703	.1137499	.6778321	.0166237	.4678566	.204439	.8642663	.0803748	.7555093	3.070272	7687.753	-758.26	-778.8267	8.445704	1.940583	544474.4	15104.79	20.53333	13.38651	13.25887	2.626667	8	61003.23	1.695148	1.647156	1.412188	.5053211	.349563	-.367383	-.1425233	.6744897	.6744897	.9281431	.6744897	1.095418	.3943355	.6640369	.1763742	.2837581	1.462453	.7593904	1.538979	.8994349	-.1136392
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1500_W_E01	210108	1	8	35	AP138	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1500_E01	10	1	19.81038	1.70148	.8879369	.4764144	1.0132408	0	40	16	.2537378	0	1	228941	7385	8238	24	6	31	2	1261058	80171	95	157	125	63	0	1	244	158565	24938	83.606468	129.59085	0	0	4344.6973	1246054.7	0	0	1.798e+09	8780.0223	18142.305	4304.1877	1700375.4	0	0	1.957e+09	9554.0569	17021.327	4377.3099	1248985.6	0	0	1.799e+09	8785.4547	18134.735	4332.9207	1706027.8	0	0	1.976e+09	9649.9869	17116.011	1/18/2021 3:28	4344.697	1246055	1700375	7	367.4299	67712.14	113870.7	.1306847	.1335682	.3678239	.4446734	.0610347	-.0105326	.3185488	.2223377	-2.929728	-23157.25	-394.26	457.1733	-3.444216	-.1923854	-154804.6	-1034.207	.5333334	-11.18828	-.6391584	2.626667	82	47008.23	.9611179	1.194641	1.265362	-.0167116	-.0920395	-.1256613	.4033827	-.4958504	-.227545	-.1933732	.108835	.0250689	-.3142472	.1763742	.1763742	1.150349	1.203654	1.191816	.7514516	.5409867	1.902217
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1500_W_E02	210108	1	8	33	AP145	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1500_E02	10	1	12.7556	1.0889472	.47568048	.2722368	.6235328	0	47	16	1	1	2	404216	5774	6977	19	5	70	1	3	8	2	3	1	1	0	1	48	120722	4212	48.232328	67.135682	0	0	3994.9172	1124212.6	0	0	1.659e+09	8101.167	17691.516	3938.3544	1513186	0	0	1.764e+09	8613.1729	16225.57	4088.2336	1146194.5	0	0	1.680e+09	8202.2095	17711.939	3907.9069	1517672.1	0	0	1.781e+09	8695.2609	16351.163	1/18/2021 4:30	3994.917	1124213	1513186	7	-81.91293	114031.3	155398.7	-.0739872	-.2497104	-.0483678	-.1835775	-.0517243	-.204174	-.0328419	-.1135161	36.07027	152117.8	-2005.26	-803.8267	-6.752835	-.9021923	-1415860	-81197.2	-92.46667	-164.4848	-118.2741	-59.37333	-114	9165.228	.17915	.6932516	.6118004	2.128045	1.427856	-1.382994	-.1594259	-1.158484	-.7949086	-2.713052	-2.713052	-2.713052	-2.713052	-2.713052	-2.713052	-1.783727	.4040578	.0119366	-.3724957	-.5409867	-.3406948
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1500_W_E03	210108	1	8	35	AP153	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1500_E03	10	1	.5953952	.9528288	.28540829	.2041776	.6235328	0	6	17	.9124167	1	2	267823	7877	7398	16	3	34	1	1606901	90783	100	195	122	63	0	1	81	88596	6853	31.875768	47.96268	0	0	3904.1858	920514.53	0	0	1.312e+09	6405.7457	15852.252	3916.0069	1245935.1	0	0	1.402e+09	6847.2617	14695.938	3873.1261	933763.43	0	0	1.312e+09	6403.8108	15769.411	3905.2389	1255625	0	0	1.413e+09	6900.5764	14741.057	1/18/2021 4:18	3904.186	920514.5	1245935	7	-73.0816	-51726.09	-59603.16	-.2266167	-.3344903	-.2059227	-.0788624	-.1327112	-.1414341	-.1399101	.218995	.0702717	15724.75	97.74	-382.8267	-11.44422	-3.192385	191038.4	9577.793	5.533333	26.81172	-3.639158	2.626667	-81	-22960.77	-.2154918	-.3898027	-.3808032	.227545	.4583978	.108835	.0417893	-1.475791	-1.880794	.4583978	.4399132	.2967378	.6640369	.0417893	.1763742	-1.275513	-.3186394	-.284287	-.3724957	-.812913	-1.802743
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1500_W_F01																																															0	0	4250.2357	1115150.8	0	0	1.653e+09	8073.6461	17671.234	4112.6782	1565314.3	0	0	1.786e+09	8721.5865	16375.442	4241.2474	1115778.8	0	0	1.646e+09	8035.6078	17609.447	4108.0834	1568035.9	0	0	1.795e+09	8765.315	16420.095	1/18/2021 3:31	4250.236	1115151	1565314																											.75502	.6195638	.812913																		
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1500_W_F02	210108	1	8	34	AP146	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1500_F02	10	1	26.86516	1.4632728	.45982446	.3062664	.9352992	0	48	16	1	1	2	188978	6999	3785	31	4	27	1	1044342	70409	86	192	116	53	0	1	83	94032	5270	74.296154	102.39572	0	0																																	7				-.0400283	.0629745	-.064786	.1885026	-.1869232	-.2407655	-.1686347	-.2800775	-6.929729	-63120.25	-780.26	-3995.827	3.445704	-2.059417	-371520.6	-10796.21	-8.466666	23.38651	-7.741132	-7.373333	-79	-17524.77				-.4676988	-.717066	-.3853205	-1.790751	.2967378	-1.340755	-.5340118	-.349563	-.6331026	.6331026	-.3054808	-1.022241	-1.217526	-.1945507	.6744897	.6374841	-.4197869	-.4904585
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1500_W_F03	210108	1	8	34	AP154	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1500_F03	10	1	.5025692	1.0549176	.53910454	.340296	1.169124	0	7	17	1	1	2	268995	10346	7248	19	4	26	1	1452849	85750	102	187	122	59	0	1	209	134618	13179	54.465144	71.078684	0	1	4109.3062	1077318.1	0	0	1.554e+09	7585.4818	17200.534	3992.371	1448347.2	0	0	1.631e+09	7962.5854	15898.237	4092.087	1073819	0	0	1.541e+09	7524.5619	17124.708	3835.1537	1445595.7	0	0	1.632e+09	7967.6157	15888.377	1/18/2021 4:21	4109.306	1077318	1448347	7	-11.60078	12344.3	15237.77	-.0905689	.2120194	.0472114	.0209809	.0054338	.4093865	.1146957	.3254791	-7.929729	16896.75	2566.74	-532.8267	-8.554296	-2.059417	36986.42	4544.793	7.533333	18.38651	-1.741132	-1.373333	47	23061.23	.4155694	.5216763	.513423	-.6027625	.4958504	1.427856	-.0585214	-1.158484	-1.340755	.2967378	.3142472	.4124631	.5053211	.0417893	-.2706416	.8246427	.7343	-.0477635	.9866596	-.2669941	.1256613
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1500_W_G01	210108	1	8	32	AP140	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1500_G01	10	1	.3169172	.1020888	.41225642	.1020888	.3117664	0	42	16	1	1	2																193	133054	16636	51.307107	84.207667	0	1																																	7				-.2437821	-.5660692	-.1089809	-1.159209	-.0764205	-.2208545	.0089749	-.6269639													31	21497.23																.5228713	.6828829	-1.773231	-2.344598	-1.771034	-.8331469
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1500_W_G02	210108	1	8	35	AP147	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1500_G02	10	1	23.61625	.8167104	.38054438	.2041776	.6235328	0	49	16	1	1	2																149	87177	15701	100.95489	152.98286	0	0	3790.617	939954.22	0	0	1.372e+09	6701.0078	16288.875	3749.9279	1284485.5	0	0	1.504e+09	7345.0833	15376.794	3795.7065	948238.53	0	0	1.375e+09	6712.6397	16263.171	3722.1302	1284156.5	0	0	1.515e+09	7395.6612	15454.82	1/18/2021 3:57	3790.617	939954.3	1284486	7	-186.6505	17279.99	46518.14	-.1421877	-.2478734	-.1446283	-.4603052	-.2489287	-.4687275	-.2201505	-.8010707													-13	-24379.77	-.5353367	-.276726	-.1930881													-.0867741	-.418568	-.5519941	-.3724957	-.812913	-1.110772
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1500_W_G03	210108	1	8	33	AP155	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1500_G03	10	1	.5953952	1.020888	.3964004	.4423848	.9352992	0	8	17	1	1	2	254095	11048	13483	22	4	23	1	1377824	83608	95	167	153	63	0	1	135	72413	7689	51.97873	73.867219	0	0	3726.3422	898981.32	0	0	1.351e+09	6596.4279	16471.464	3698.1853	1195541.4	0	0	1.408e+09	6876.1211	15215.129	3845.9351	912798.46	0	0	1.346e+09	6573.4991	16356.355	3693.0263	1212917.5	0	0	1.414e+09	6905.09	15141.908	1/18/2021 4:24	3726.342	898981.3	1195541	7	-350.4879	6420.639	-1900.757	.0114492	-.0208869	-.096055	-.0152941	.1073106	.176169	-.0286787	.288717	-10.92973	1996.753	3268.74	5702.173	-3.752835	-1.902192	-38038.58	2402.793	.5333334	-.4847493	33.72594	2.626667	-27	-39143.77	-.7709134	-.5216763	-.7010792	-.9153651	.3318534	1.790751	1.52738	-.8416212	-1.340755	.1256613	.2447285	.0250689	.0668933	1.14229	.1763742	-.3824499	-1.007218	-.0956362	.6374841	.3487557	-.9674216
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1500_W_H01	210108	1	8	33	AP141	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1500_H01	10	1	13.03408	1.5993912	.63424064	.5444736	.5455912	0	43	16	1	1	2	209596	6351	6440	26	6	33	1	1432606	75920	90	160	133	67	0	1	89	90063	6668	41.439425	60.583995	0	0	3895.0594	938458.86	0	0	1.396e+09	6816.8423	16782.733	3839.2534	1291543.6	0	0	1.489e+09	7269.8458	15475.81	4003.9168	947580.57	0	0	1.415e+09	6910.7154	16875.695	3839.2027	1292410.9	0	0	1.499e+09	7318.6606	15523.648	1/18/2021 3:37	3895.059	938458.9	1291544	7	-181.7708	-27034.72	-5323.581	.1985321	-.3313259	.1124411	.3358482	.2135256	-.3007221	.1228701	.3829105	-.9297283	-42502.25	-1428.26	-1340.827	.2471652	.0978077	16743.42	-5285.207	-4.466667	-7.484749	13.72594	6.626667	-73	-21493.77	-.2644033	-.2890909	-.1565518	.1509692	-.279319	-.7835004	-.3142472	-.1933732	-.227545	.2447285	-.1425233	-.367383	-.2189787	.5533847	.6640369	-1.052537	-.2629966	.9674216	-.8501565	.8994349	.7201566
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1500_W_H02	210108	1	8	34	AP148	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1500_H02	10	1	14.5193	.7826808	.68180869	.3743256	.7014744	0	1	17	.1161724	0	1	139130	6324	6133	29	7	22	2	1203441	56109	93	203	86	59	0	1	118	104578	6885	65.554409	90.012306	0	0																																	7				-.0561156	-.2611411	.1932887	-.2377832	-.1349966	-.4247384	.1374154	-.4899006	-11.92973	-112968.3	-1455.26	-1647.827	1.445704	.9405827	-212421.6	-25096.21	-1.466667	34.38651	-37.74113	-1.373333	-44	-6978.773				-1.050837	-1.713249	-.8297738	-.4864239	.0585214	.2967378	-.2447285	-.9808501	-.1763742	.8064212	-1.451407	-.2706416	-.6332112	.033339	-.6084982	-.0119366	-.0840529	1.067571
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1630_W_A04	210108	1	8	30	AP156	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1630_A04	10	1	11.68275	1.9056576	.6976647	.7146216	1.7147152	0	9	17	.8827533	1	2	450429	6723	4637	24	5	67	1	3575028	165468	146	230	207	61	0	1	148	185374	14517	96.59286	128.11809	0	1	4733.91	1391164.6	0	0	2.076e+09	10138.383	19372.047	4416.3297	1790964.4	0	0	2.182e+09	10656.121	18061.937	4746.9254	1400974.1	0	0	2.077e+09	10143.076	19332.132	4393.8879	1792370	0	0	2.197e+09	10727.326	18126.572	1/18/2021 4:36	4733.91	1391165	1790964	8.5	714.8968	16240.94	-56950.06	.2836154	.7594476	.2046472	.8672301	.2467611	.6824688	.1783644	.7486329	33.07027	198330.8	-1056.26	-3143.827	-3.625547	-1.275916	2159166	84262.8	51.53333	62.43005	86.0155	.6266667	-14	73817.23	2.129955	2.129955	1.690622	1.989313	1.790751	-.5927726	-1.191816	-.4958504	-.7949086	2.713052	2.326348	2.713052	1.613358	2.713052	-.0920395	-.1337288	1.817445	1.579219	1.745187	1.771034	1.229064
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1630_W_A05	210108	1	8	35	AP164	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1630_A05	10	1	14.45784	1.2250656	.31712032	.4764144	.5455912	0	17	17	1	1	2	219515	8443	9651	23	5	26	1	1067199	74650	95	137	114	63	0	1	188	83564	13226	71.929718	98.996925	0	0	3818.6014	927602.54	0	0	1.475e+09	7202.2372	17539.18	3627.2698	1223414.9	0	0	1.526e+09	7451.8458	15931.441	3815.9886	939954.22	0	0	1.474e+09	7197.5991	17446.402	3622.3111	1228020.6	0	0	1.527e+09	7455.7082	15899.72	1/18/2021 5:06	3818.601	927602.6	1223415	8.5	-158.6661	-7149.423	-31017.33	.0448432	-.4023284	-.1803948	.1686745	-.0176506	-.5323979	-.2248357	-.0318539	-7.929729	-32583.25	663.74	1870.173	-4.444216	-1.192385	-348663.6	-6555.207	.5333334	-31.18828	-11.63916	2.626667	26	-27992.77	-.4155694	-.3516264	-.4461313	-.6027625	-.1594259	.5148374	.7609839	-.6640369	-.7949086	-.4958504	-.227545	.0250689	-1.080319	-.3853205	.1763742	.4925361	-.5228713	.3280721	-.8501565	.5409867	-1.644854
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1630_W_A06																																															0	0	3828.5976	875833.13	0	0	1.286e+09	6279.1583	15851.852	3663.5972	1176699.8	0	0	1.387e+09	6770.5414	14878.096	3888.5927	873919.07	0	0	1.286e+09	6279.8282	15864.486	3680.2697	1170449.2	0	0	1.375e+09	6711.6909	14823.477	1/18/2021 5:34	3828.598	875833.1	1176700																											-.3770168	-.8033007	-.7638174																		
