filename	date	batch	index	condition	tank	line	VAST	plate	Wellfolder	age	Imaged	protein	ldl	gluc	tc	tg	freeze_dried	pos_bio	batch_bio	Anders_batch	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	ROI_edge	PostCheckValid	NrLipids	LiverRefinedArea	LipidArea	AverageLipidsIntensity	AverageLipidsBGIntensity	bld	bodyfat	numberadipocytes	opercular	abdominal	cardiac	pectoral	Length_1_1	Area_1_1	Border_1_1	Border_size_1_1	BodyPigm_Total_1_1	BodyPigm_Average_1_1	BodyPigm_Stdev_1_1	Length_1_4	Area_1_4	Border_1_4	Border_size_1_4	BodyPigm_Total_1_4	BodyPigm_Average_1_4	BodyPigm_Stdev_1_4	Length_1_7	Area_1_7	Border_1_7	Border_size_1_7	BodyPigm_Total_1_7	BodyPigm_Average_1_7	BodyPigm_Stdev_1_7	Length_1_10	Area_1_10	Border_1_10	Border_size_1_10	BodyPigm_Total_1_10	BodyPigm_Average_1_10	BodyPigm_Stdev_1_10	Date	length	dorsal_area	lateral_area	AreaEye	tod	length_Res	dorsal_area_Res1	lateral_area_Res1	tc_Res	tg_Res	gluc_Res	ldl_Res	tc_Res1	tg_Res1	gluc_Res1	ldl_Res1	NrCells_Res1	Volume_Res1	CellVolume_Av_Res1	CellVolume_Stdev_Res1	CellInt_Av_Res1	CellInt_Stdev_Res1	IV_Res1	ISA_Res1	IED_Res1	IPAL1_Res1	IPAL2_Res1	IPAL3_Res1	NrLipids_Res1	LiverRefinedArea_Res1	intlength	intdorsal_area	intlateral_area	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3	intNrLipids	intLiverRefinedArea	intAreaEye	intldl	inttg	inttc	intgluc
InsH2Bfabp_food_10dpf_lipids_plate05_201115_1030_W_H10	201115	1	AN072	A	13	insH2Bfabp	0	5	201115_1030_H10	10	0	18.36093	1.191036	.65009666	.7146216	1.6367736	0	23	2	2																																																													2.5				.00832376	.1457038	-.06956826	-.25043816	.01660833	.16715512	-.06521079	-.22879419																																	.86745228	.82818979	1.2104048	.51515806
InsH2Bfabp_food_10dpf_lipids_plate06_201115_1030_W_A11	201115	1	AN073	A	13	insH2Bfabp	0	6	201115_1030_A11	10	0	17.357071	.9528288	.76108877	.510444	1.4808904	0	24	2	2																																																													2.5				-.19615451	-.01353414	.03933691	-.49101046	-.18078862	.02602887	.05021994	-.45069942																																	.50793247	.6055435	.0934302	1.0552379
InsH2Bfabp_food_10dpf_lipids_plate06_201115_1030_W_A12	201115	1	AN081	A	13	insH2Bfabp	0	6	201115_1030_A12	10	0	19.240567	1.1570064	.65009666	.4764144	1.4029488	0	32	2	2																																																													2.5				-.23258947	-.11831361	-.08835071	-.3057537	-.23202976	-.11610478	-.09053666	-.30220526																																	.80025613	.47940201	-.10050449	.51515806
InsH2Bfabp_food_10dpf_lipids_plate06_201115_1030_W_B11	201115	1	AN074	A	13	insH2Bfabp	0	6	201115_1030_B11	10	0	20.011089	1.3271544	.80865682	.6465624	1.558832	0	25	2	2																																																													2.5				-.06033678	.06105273	.08481802	-.11904997	-.06425333	.05148769	.07814417	-.12873261																																	1.0482354	.72608426	.84362962	1.2688858
InsH2Bfabp_food_10dpf_lipids_plate06_201115_1030_W_B12	201115	1	AN082	A	13	insH2Bfabp	0	6	201115_1030_B12	10	0	18.641273	1.1570064	.80865682	.510444	1.4808904	0	33	2	2																																																													2.5				-.19886054	-.04372674	.06812251	-.3081188	-.19413537	-.03084301	.06979857	-.29349723																																	.80025613	.6055435	.0934302	1.2688858
InsH2Bfabp_food_10dpf_lipids_plate06_201115_1030_W_C11	201115	1	AN075	A	13	insH2Bfabp	0	6	201115_1030_C11	10	0	12.562717	1.020888	.74523275	.6465624	1.558832	0	26	2	2																																																													2.5				-.06063745	.057698	.01930702	-.42768147	-.01102454	.1847088	.06158758	-.29772925																																	.60861901	.72608426	.84362962	.96742157
InsH2Bfabp_food_10dpf_lipids_plate06_201115_1030_W_C12	201115	1	AN083	A	13	insH2Bfabp	0	6	201115_1030_C12	10	0	21.124064	1.531332	.90379291	.6125328	1.558832	0	34	2	2																																																													2.5				-.09707241	.03086012	.16117167	.06384169	-.11039557	-.00223667	.14641816	.03168363																																	1.3641813	.72608426	.64820258	1.6407933
InsH2Bfabp_food_10dpf_lipids_plate06_201115_1030_W_D11	201115	1	AN076	A	13	insH2Bfabp	0	6	201115_1030_D11	10	0	13.590079	1.6334208	.63424064	.8167104	1.3250072	0	27	2	2																																																													2.5				.10920988	-.17948154	-.09377203	.18248623	.15126431	-.0716973	-.0583389	.29297817																																	1.5014476	.36422999	1.79262	.40963621
InsH2Bfabp_food_10dpf_lipids_plate06_201115_1030_W_D12	201115	1	AN084	A	13	insH2Bfabp	0	6	201115_1030_D12	10	0	22.237039	1.6334208	.90379291	.680592	1.6367736	0	35	2	2																																																													2.5				-.02931388	.10544699	.15908473	.16356539	-.05081257	.05154987	.13692014	.11034003																																	1.5014476	.82818979	1.0232709	1.6407933
InsH2Bfabp_food_10dpf_lipids_plate06_201115_1030_W_E11	201115	1	AN077	A	13	insH2Bfabp	0	6	201115_1030_E11	10	0	17.613911	1.020888	.85622486	.5444736	1.3250072	0	28	2	2																																																													2.5				-.16332759	-.18283627	.12612525	-.43241168	-.15042839	-.14936027	.13498303	-.39762577																																	.60861901	.36422999	.28364116	1.4755824
InsH2Bfabp_food_10dpf_lipids_plate06_201115_1030_W_E12	201115	1	AN085	A	13	insH2Bfabp	0	6	201115_1030_E12	10	0	18.983727	1.020888	.77694478	.5785032	1.4808904	0	36	2	2																																																													2.5				-.13170335	-.05379094	.03014966	-.45133252	-.12990803	-.04822654	.02932039	-.44366708																																	.60861901	.6055435	.46118913	1.1219005
InsH2Bfabp_food_10dpf_lipids_plate06_201115_1030_W_F11	201115	1	AN078	A	13	insH2Bfabp	0	6	201115_1030_F11	10	0	17.100231	1.7695392	.98307299	.8167104	1.7926568	0	29	2	2																																																													2.5				.10860854	.28145859	.25088644	.31387442	.12505615	.32403574	.26304258	.35812644																																	1.6820114	1.0675705	1.79262	1.9807524
InsH2Bfabp_food_10dpf_lipids_plate06_201115_1030_W_F12	201115	1	AN086	A	13	insH2Bfabp	0	6	201115_1030_F12	10	0	21.637744	.9868584	.28540829	.5785032	1.4029488	0	37	2	2																																																													2.5				-.13200402	-.13508728	-.46347377	-.48772722	-.14949113	-.17865092	-.48185992	-.53005547																																	.55244258	.47940201	.46118913	-2.0619165
InsH2Bfabp_food_10dpf_lipids_plate06_201115_1030_W_G11	201115	1	AN079	A	13	insH2Bfabp	0	6	201115_1030_G11	10	0	17.357071	2.3480424	.68180869	.8847696	1.7147152	0	30	2	2																																																													2.5				.17636707	.20016226	-.0524648	.89001251	.19080965	.2376767	-.0420832	.92926746																																	2.2166361	.9397634	2.2591122	.65478678
InsH2Bfabp_food_10dpf_lipids_plate06_201115_1030_W_G12	201115	1	AN087	A	13	insH2Bfabp	0	6	201115_1030_G12	10	0	25.404737	1.4632728	.90379291	.85074	1.94854	0	38	2	2																																																													2.5				.13993211	.40714919	.15282391	-.01367793	.09514092	.2939986	.10955337	-.12689113																																	1.2448586	1.2728219	2.032186	1.6407933
InsH2Bfabp_food_10dpf_lipids_plate06_201115_1030_W_H11	201115	1	AN080	A	13	insH2Bfabp	0	6	201115_1030_H11	10	0	18.898113	1.8035688	.74523275	.680592	1.7926568	0	31	2	2																																																													2.5				-.0281112	.27474913	.00887232	.34317381	-.02492941	.28359442	.00902456	.35332635																																	1.7592128	1.0675705	1.0232709	.96742157
InsH2Bfabp_food_10dpf_lipids_plate06_201115_1030_W_H12	201115	1	AN088	A	13	insH2Bfabp	0	6	201115_1030_H12	10	0	27.630687	1.1570064	.80865682	.7146216	1.7147152	0	39	2	2																																																													2.5				.00351304	.16996966	.05560088	-.32230943	-.05747534	.01555983	-.00240826	-.47748121																																	.80025613	.9397634	1.2104048	1.2688858
InsH2Bfabp_food_10dpf_lipids_plate07_201115_1030_W_A01	201115	1	AN089	A	13	insH2Bfabp	0	7	201115_1030_A01	10	0	17.785138	1.4292432	.63424064	.7826808	1.4029488	0	40	2	2																																																													2.5				.07127157	-.14515148	-.12090224	-.05243774	.08109005	-.11892012	-.11417462	-.02297806																																	1.1859954	.47940201	1.5753809	.40963621
InsH2Bfabp_food_10dpf_lipids_plate07_201115_1030_W_A02	201115	1	AN097	A	13	insH2Bfabp	0	7	201115_1030_A02	10	0	14.446213	1.1229768	.50739251	.7146216	1.169124	0	48	2	2																																																													2.5				.00080701	-.40581415	-.26444588	-.37762497	.03345936	-.32093751	-.23640428	-.28689959																																	.75506434	.18536702	1.2104048	-.46175405
InsH2Bfabp_food_10dpf_lipids_plate07_201115_1030_W_B01	201115	1	AN090	A	13	insH2Bfabp	0	7	201115_1030_B01	10	0	23.606854	1.871628	.8879369	.85074	2.4161896	0	41	2	2																																																													2.5				.1390301	.86473459	.13070708	.38758196	.1067353	.78360871	.09902258	.30758816																																	1.8021059	1.8117294	2.032186	1.6016018
InsH2Bfabp_food_10dpf_lipids_plate07_201115_1030_W_B02	201115	1	AN098	A	13	insH2Bfabp	0	7	201115_1030_B02	10	0	17.271458	1.0889472	.74523275	.7146216	1.7926568	0	49	2	2																																																													2.5				.00050634	.21436392	-.02869258	-.41401968	.01264215	.24696499	-.01933517	-.37650202																																	.70009021	1.0675705	1.2104048	.96742157
InsH2Bfabp_food_10dpf_lipids_plate07_201115_1030_W_C01	201115	1	AN091	A	13	insH2Bfabp	0	7	201115_1030_C01	10	0	18.470046	1.191036	.74523275	.6465624	1.3250072	0	42	2	2																																																													2.5				-.06544817	-.22980255	-.014084	-.29537515	-.06087386	-.21684414	-.01203277	-.27912367																																	.86745228	.36422999	.84362962	.96742157
InsH2Bfabp_food_10dpf_lipids_plate07_201115_1030_W_C02	201115	1	AN099	A	13	insH2Bfabp	0	7	201115_1030_C02	10	0	16.500936	1.0889472	.63424064	.5785032	1.169124	0	1	3	2																																																													2.5				-.09343357	-.60994438	-.00025569	-.28600647	-.07511362	-.57460792	.00912308	-.27468387																																	.70009021	.18536702	.46118913	.40963621
InsH2Bfabp_food_10dpf_lipids_plate07_201115_1030_W_D01	201115	1	AN092	A	13	insH2Bfabp	0	7	201115_1030_D01	10	0	19.154954	1.8035688	.96721698	.8167104	1.7147152	0	43	2	2																																																													2.5				.10439916	.15655072	.20581328	.31479255	.10388318	.1565776	.20327171	.31801183																																	1.7592128	.9397634	1.79262	1.933121
InsH2Bfabp_food_10dpf_lipids_plate07_201115_1030_W_D02	201115	1	AN100	A	13	insH2Bfabp	0	7	201115_1030_D02	10	0	17.014617	1.8035688	.68180869	.85074	1.7926568	0	2	3	2																																																													2.5				.17850256	.01023369	.04522542	.42625003	.19296633	.03578615	.05113868	.42775448																																	1.7592128	1.0675705	2.032186	.65478678
InsH2Bfabp_food_10dpf_lipids_plate07_201115_1030_W_E01	201115	1	AN093	A	13	insH2Bfabp	0	7	201115_1030_E01	10	0	16.84339	1.5993912	.99892901	.9528288	2.0264816	0	44	2	2																																																													2.5				.24021689	.46496239	.23543837	.10824984	.25620738	.50713941	.24803191	.15468269																																	1.4294492	1.3784408	2.5817014	2.0333536
InsH2Bfabp_food_10dpf_lipids_plate07_201115_1030_W_E02	201115	1	AN101	A	13	insH2Bfabp	0	7	201115_1030_E02	10	0	21.295291	2.4161016	.87208088	.8847696	2.0264816	0	3	3	2																																																													2.5				.21223149	.24070375	.23341067	1.0364177	.19568888	.1872267	.21105761	.95739509																																	2.259651	1.3784408	2.2591122	1.5528952
InsH2Bfabp_food_10dpf_lipids_plate07_201115_1030_W_F01	201115	1	AN094	A	13	insH2Bfabp	0	7	201115_1030_F01	10	0	20.867223	1.5993912	1.2209132	.8167104	1.7147152	0	45	2	2																																																													2.5				.10379782	.14984125	.45533566	.10588474	.09063308	.11771004	.44135384	.07661156																																	1.4294492	.9397634	1.79262	2.98876
InsH2Bfabp_food_10dpf_lipids_plate07_201115_1030_W_F02	201115	1	AN102	A	13	insH2Bfabp	0	7	201115_1030_F02	10	0	18.127592	1.4632728	.66595267	.7486512	1.4029488	0	4	3	2																																																													2.5				.07581242	-.38618378	.02519552	.08122382	.08194677	-.38177308	.02361413	.06148496																																	1.2448586	.47940201	1.3906689	.57628025
InsH2Bfabp_food_10dpf_lipids_plate07_201115_1030_W_G01	201115	1	AN095	A	13	insH2Bfabp	0	7	201115_1030_G01	10	0	18.898113	1.9056576	.85622486	.85074	1.7926568	0	46	2	2																																																													2.5				.13752675	.22442812	.08856035	.40978603	.13840027	.228152	.08745903	.41729833																																	1.8485963	1.0675705	2.032186	1.4755824
InsH2Bfabp_food_10dpf_lipids_plate07_201115_1030_W_G02	201115	1	AN103	A	13	insH2Bfabp	0	7	201115_1030_G02	10	0	18.898113	1.5993912	.58667259	.7826808	1.4808904	0	5	3	2																																																													2.5				.10954135	-.31159692	-.0561715	.21497711	.10996837	-.32169149	-.06290935	.18059905																																	1.4294492	.6055435	1.5753809	.11964811
InsH2Bfabp_food_10dpf_lipids_plate07_201115_1030_W_H01	201115	1	AN096	A	13	insH2Bfabp	0	7	201115_1030_H01	10	0	21.723358	1.6674504	.80865682	.7826808	2.1044232	0	47	2	2																																																													2.5				.06916688	.53283979	.03890537	.16921373	.04952387	.4842881	.01911986	.1235183																																	1.5640234	1.4967674	1.5753809	1.2688858
InsH2Bfabp_food_10dpf_lipids_plate07_201115_1030_W_H02	201115	1	AN104	A	13	insH2Bfabp	0	7	201115_1030_H02	10	0	24.291762	1.9737168	.53910454	.9528288	2.1044232	0	6	3	2																																																													2.5				.27938868	.30858115	-.10582648	.58693761	.24078767	.19899815	-.14815818	.45114117																																	1.8994639	1.4967674	2.5817014	-.18358155
InsH2Bfabp_food_10dpf_lipids_plate08_201115_1030_W_A03	201115	1	AN105	A	13	insH2Bfabp	0	8	201115_1030_A03	10	0	22.665106	2.5181904	.72937674	1.0889472	2.727956	0	7	3	2																																																													2.5				.41520641	.92875922	.08235877	1.1290461	.38817546	.84873627	.05065295	1.0236071																																	2.4566162	2.2171822	3.1937258	.89170883
InsH2Bfabp_food_10dpf_lipids_plate08_201115_1030_W_B03	201115	1	AN106	A	13	insH2Bfabp	0	8	201115_1030_B03	10	0	18.470046	1.3271544	.72937674	.8167104	2.338248	0	8	3	2																																																													2.5				.14266894	.53569648	.08027183	-.064355	.14571955	.53244643	.07610154	-.09122601																																	1.0482354	1.7435792	1.79262	.89170883
InsH2Bfabp_food_10dpf_lipids_plate08_201115_1030_W_C03	201115	1	AN107	A	13	insH2Bfabp	0	8	201115_1030_C03	10	0	17.014617	1.2250656	.42811243	.680592	1.4808904	0	9	3	2																																																													2.5				.00624987	-.32501585	-.22307941	-.16880891	.01963644	-.30185338	-.21775114	-.16853656																																	.92524456	.6055435	1.0232709	-1.0521798
InsH2Bfabp_food_10dpf_lipids_plate08_201115_1030_W_D03	201115	1	AN108	A	13	insH2Bfabp	0	8	201115_1030_D03	10	0	17.014617	1.2931248	.58667259	.680592	1.4029488	0	10	3	2																																																													2.5				.0059492	-.40631219	-.06660619	-.10311481	.01918189	-.38349114	-.06136149	-.10301848																																	1.0007027	.47940201	1.0232709	.11964811
InsH2Bfabp_food_10dpf_lipids_plate08_201115_1030_W_E03	201115	1	AN109	A	13	insH2Bfabp	0	8	201115_1030_E03	10	0	14.3606	.8847696	.4915365	.680592	1.6367736	0	11	3	2																																																													2.5				.00564853	-.17584212	-.16382923	-.51383511	.03785588	-.10457589	-.14119479	-.46409714																																	.37040608	.82818979	1.0232709	-.63748416
InsH2Bfabp_food_10dpf_lipids_plate09_201115_1100_W_A05	201115	1	AN110	D	15	insH2Bfabp	0	9	201115_1100_A05	10	0	16.757777	1.2590952	.63424064	.7826808	1.0911824	0	12	3	2																																																													3				.16376541	-.17895529	.07859026	-.01803393	.16087759	-.19416462	.07379159	-.02651353																																	.96368602	.07027147	1.5753809	.40963621
InsH2Bfabp_food_10dpf_lipids_plate09_201115_1100_W_A06	201115	1	AN118	D	15	insH2Bfabp	0	9	201115_1100_A06	10	0	24.034921	1.5993912	.68180869	.7146216	1.4808904	0	20	3	2																																																													3				.09330085	.18391484	.1094628	.30334123	.03673271	.03220434	.05608488	.15685668																																	1.4294492	.6055435	1.2104048	.65478678
InsH2Bfabp_food_10dpf_lipids_plate09_201115_1100_W_B05	201115	1	AN111	D	15	insH2Bfabp	0	9	201115_1100_B05	10	0	16.329709	1.4973024	.6976647	.680592	1.169124	0	13	3	2																																																													3				.06137594	-.10436842	.13992739	.21780816	.06141948	-.11205037	.13786341	.21718766																																	1.3083833	.18536702	1.0232709	.72608426
InsH2Bfabp_food_10dpf_lipids_plate09_201115_1100_W_B06	201115	1	AN119	D	15	insH2Bfabp	0	9	201115_1100_B06	10	0	9.994313	.680592	.36468837	.5785032	.6235328	0	21	3	2																																																													3				-.04311822	-.67679749	-.20974446	-.61782307	.00135594	-.57075249	-.17076653	-.50093211																																	-.13576683	-.74912559	.46118913	-1.50217
