barcode	arid5b_D	arid5b_G	mc4r_D	mc4r_G	negr1_D	negr1_G	pcsk1_D	pcsk1_G	filename_zebrafish	bin_liver	obj_liver	bin_beta	obj_beta	protein	ldl	tc	tg	gluc	Löpnr	pos_bio	batch_bio	area_insexpr	bld	bodyfat	N_beta_cells	beta_cell_volume	mean_mean_insexpr	LiverArea	NrofSpots	batch	tod	annotationquality_lipids	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	ROI_edge	AnnotationQuality_bc_moving	AnnotationQuality_bc_cut	length	Border_size_length	dorsal_area	lateral_area	Border_size_lateral	NrLipids	LiverRefinedArea	LipidArea	AverageLipidsIntensity	AverageLipidsBGIntensity	age	Imaged	Exp	line	energy	cholesterol	glucose	tank	n	lepr_D	lepr_G	pomca_D	pomca_G	pomcb_D	pomcb_G	sec16b_D	sec16b_G	lepr_homo	mc4r_homo	negr1_homo	pcsk1_homo	pomca_homo	sec16b_homo	score1	hdl	length_Res	dorsal_area_Res	lateral_area_Res	tc_Res	tg_Res	gluc_Res	ldl_Res	tc_Res1	tg_Res1	gluc_Res1	ldl_Res1	N_beta_cells_Res1	beta_cell_volume_Res1	NrCells_Res1	Volume_Res1	CellVolume_Av_Res1	CellVolume_Stdev_Res1	CellInt_Av_Res1	CellInt_Stdev_Res1	IV_Res1	ISA_Res1	IED_Res1	IPAL1_Res1	IPAL2_Res1	IPAL3_Res1	NrofSpots_Res1	LiverArea_Res1	NrLipids_Res1	LiverRefinedArea_Res1	LipidArea_Res1	AverageLipidsIntensity_Res1	beta_cell_volume_Res2	mean_mean_insexpr_Res1	mean_mean_insexpr_Res2	inttc	inttg	intgluc	intldl	intlength	intdorsal_area	intlateral_area	intN_beta_cells	intbeta_cell_volume	intmean_mean_insexpr	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3	intNrofSpots	intLiverArea	intNrLipids	intLiverRefinedArea	intLipidArea	intAverageLipidsIntensity
1277	0	0	0	0	0	0	0	0	OB_Mix1_181124_10dpf_tank21_1100_plate35_h03	0	0	0	0									10242.924	412.24513	0	43	51201	12.699	17395	317	47	3	0	210856	5020	4159	91	23	42	1	1604731	94624	89	198	152	66	0			4284.3913	0	1157858.3	1573718.3	0	207	145729	14009	98.956594	148.92099	10	1	OB_POP1	insH2B_lfabp	1	0	0	21	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-60.74459	39717.71	23976.91									12.90913	1184.948	10.25067	50728.76	89.73261	342.4305	2.144361	2.292864	372369.7	24131.42	-.132698	37.28342	29.67604	10.62694	211.4247	918.3719	110.7248	10233.31	7451.491	10.95748	-8459.688	.4355164	-.6877382					.0941374	.2785951	.2482031	1.488922	.4060398	-.0157162	1.623744	1.755851	.5389732	.8159006	-.079156	.8181891	1.515101	1.794178	.1042979	1.751428	1.789823	1.421872	1.716278	.8268301	1.459324	.832549	1.054215	-.0710691
1280	0	0	0	0	0	0	0	0	OB_Mix1_181124_10dpf_tank22_1200_plate36_a05	0	0	0	0									18075.543	50.046219	0	38	72927	9.3352222	23388	281	47	4	0	172456	5226	3803	102	21	33	1	1509002	78194	99	181	137	54	0			4539.4611	9	1260589.6	1708659.7	0	306	168852	24063	129.72603	170.23851	10	1	OB_POP1	insH2B_lfabp	1	0	0	22	12	0	0	0	0	0	0	1.66	2	0	0	0	0	0		1.66		416.2259	-68489.38	23203.47									8.89514	25652.09	2.097344	18406.46	254.3028	28.33183	11.7936	.466108	348334.8	11433.3	9.867302	23.72864	16.06633	-.9962376	189.8945	7173.513	206.0277	36246.67	17165.95	29.47218	18872.81	.2629667	-.9481532					.9729955	.7693818	.7716177	1.060562	1.832486	-.6968552	.3648949	.8495603	.7962831	.4379916	.9653194	.1869051	1.197754	.9444559	.8257504	.9380031	.9195127	.0079325	1.410699	1.686671	2.233807	1.34548	2.453069	.7930271
1130	0	0	1.32	2	.8425	.9375	0	0	OB_Mix1_181124_10dpf_tank22_1200_plate36_a06	0	0	0	0									15490.251	30.536676	1				23865	75	47	4	0							1							0		1	3796.5889	23	1278653.6	1691851.8	35	66	198446	5494	80.632478	198.57262	10	1	OB_POP1	insH2B_lfabp	1	0	0	22	12	0	0	1	1	0	0	2	2	0			0		1	5.1625		-5.151363	72745.55	96831.66																							-16.10546	7650.513	-33.97225	65840.67	-1403.054	-35.61915								-1.747472	.8871465	.6879611																.0104445	1.780464	-.6327266	1.975966	-.4320262	-.8126293
1281	0	0	0	0	1.66	2	0	0	OB_Mix1_181124_10dpf_tank22_1200_plate36_b05	0	0	0	0									9457.886	22.054266	1	43	47302	18.285533	11165	59	47	4	0	181507	5855	4052	86	21	31	1	1184947	71121	89	158	128	53	0			4289.6793	0	1032905.9	1385033.6	0	85	89038	5988	176.08412	226.77807	10	1	OB_POP1	insH2B_lfabp	1	0	0	22	12	.14626016	.1504065	0	0	0	0	2	2		0		0	0	1	3.8062602		-40.23125	-88655.88	-165045.5									13.89514	27.0929	.0973438	27457.46	883.3029	277.3318	-4.206399	.466108	24279.82	4360.296	-.132698	.7286432	7.066331	-1.996238	-32.10546	-5049.487	-14.97225	-43567.33	-909.054	43.90735	-10566.71	4.531738	3.375964					.1361956	-.4653698	-.5918108	1.488922	.0599075	1.082576	.1232631	1.090901	1.381281	.6695188	-.529852	.1869051	.3019919	.5089896	.1042979	.0200223	.3943932	-.1272606	-.146745	-.3815735	-.3590646	-.7266799	-.3704487	2.155005
1131	0	0	.66	1	0	0	.36283828	.4290429	OB_Mix1_181124_10dpf_tank22_1200_plate36_b06	0	0	0	0									15490.251	10.178892	1				13343	6	47	4	0							1							0		1	4355.2714	0	1201163.9	1648516.2	0	43	115979	3349	104.73833	224.9861	10	1	OB_POP1	insH2B_lfabp	1	0	0	22	12	.14626016	.1504065	1	1	0	0	2	2			0			1	4.1690984		25.36091	53747.54	62887.4																							-85.10546	-2871.487	-56.97225	-16626.33	-3548.054	-26.42667								.4345503	.5204101	.5582048																-1.16395	.1081346	-1.131629	.2074044	-.9266512	.0995773
1282	0	0	0	0	2	2	0	0	OB_Mix1_181124_10dpf_tank22_1200_plate36_c05	0	0	0	0									9457.886	190.00598	0	31	64190	12.741756	14564	20	47	4	0	158735	4070	3055	90	23	39	1	1212201	70655	92	135	113	70	1			4353.7982	0	1204094.8	1638407.6	0	31	133643	2368	80.165005	175.18414	10	1	OB_POP1	insH2B_lfabp	1	0	0	22	12	0	0	0	0	0	0	1	1	0	0	1	0	0		3		23.88771	57259.14	53577.21									1.895139	16915.09	8.097343	4685.461	-901.6971	-719.6682	-.2063991	2.466108	51533.82	3894.296	2.867302	-22.27136	-7.933669	15.00376	-71.10546	-1650.487	-68.97225	1037.671	-4529.054	-22.8812	15476.14	-1.01204	-.9686296					.4079188	.5444801	.484768	.3322738	1.26184	-.0078578	1.197754	.5639549	-.7641213	-.51804	-.1548094	.8181891	.4205953	.4731924	.3514649	-1.106823	-.4292633	1.794178	-.635657	.3149788	-1.512874	.5857052	-1.311166	-.8225484
1132	0	0	0	0	1.32	2	.36283828	.4290429	OB_Mix1_181124_10dpf_tank22_1200_plate36_c06	0	0	0	0									14369.95	30.536676	0				19719	23	47	4	0							1							0		1	4545.0873	0	1263969.1	1704412.8	0	18	154396	1186	83.260391	145.94934	10	1	OB_POP1	insH2B_lfabp	1	0	0	22	12	0	0	1	1	0	0	1	1	0	0					3.6828383		215.1768	41732.49	15907.36																							-68.10546	3504.513	-81.97225	21790.67	-5711.054	-3.279498								.9956002	.7882413	.7431574																-.5566336	1.21334	-2.155005	1.079302	-1.928247	-.6811909
1070	0	0	0	0	0	0	0	0	OB_Mix1_181124_10dpf_tank22_1200_plate36_d05	0	0	0	0									20402.316	0	1	24	34183	6.1298444	13310	9	47	4	0	142441	5087	3797	84	19	28	1	881711	56076	75	185	108	54	1			3919.0606	16	1157230.2	1575273.4	27	55	111715	4535	118.93131	208.79774	10	1	OB_POP1	insH2B_lfabp	1	0	0	22	12	0	0	0	0	0	0	1	1	0	0	0	0	0		1		-43.42714	-12128.31	-14767.09									-5.104861	-13091.91	-2.902656	-11608.54	115.3028	22.33183	-6.206399	-1.533892	-278956.2	-10684.7	-14.1327	27.72864	-12.93367	-.9962376	-82.10546	-2904.487	-44.97225	-20890.33	-2362.054	-3.093556	-9190.527	-1.678392	-1.640316					-1.339046	.264147	.2555537	-.6620542	-.9780988	-1.658688	-.3228149	-.0118988	.6041539	.4205953	-.7327312	-.4848817	-.6303264	-.6110911	-1.070609	1.114241	-.7599502	.0079325	-1.036433	.0801586	-.7930271	.0710691	-.5772962	.4952883
1133	0	0	0	0	.8425	.9375	.36283828	.4290429	OB_Mix1_181124_10dpf_tank22_1200_plate36_d06	0	0	0	0									14369.95	117.05726	1	27	49802	10.896356	17185	139	47	4	0	156751	5225	3491	106	23	30	1	1250961	72602	86	166	136	64	0			4269.2132	18	1418410	1847847.9	30	127	131213	7360	94.48741	130.4252	10	1	OB_POP1	insH2B_lfabp	1	0	0	22	12	0	0	0	0	0	0	1	1	0	0			0		2.2053383		352.6534	86795.33	41272.29									-2.104861	2527.093	-.9026563	2701.461	253.3028	-283.6682	15.7936	2.466108	90293.81	5841.296	-3.132698	8.728643	15.06633	9.003762	47.89454	970.5133	27.02775	-1392.329	462.9461	16.71264	4139.76	-.1889623	-.0621774					.0661954	1.686671	1.229859	-.2083949	.2872964	-.3697098	-.0237994	.4999808	.7801014	.0833864	1.322145	.8181891	.5639549	.6110911	-.1487015	.4117657	.8542414	1.274372	.4460577	.7787769	.2219374	.544057	-.1929151	-.2219374
1283	.18640867	.20743034	0	0	0	0	0	0	OB_Mix1_181124_10dpf_tank22_1200_plate36_e05	0	0	0	0									12387.895	17.813061	0	21	41853	10.6418	15207	17	47	4	0	152245	5437	4856	71	19	28	1	987720	57143	91	129	115	54	0			3965.9336	14	1101184.1	1524431.2	16	56	129469	3624	90.929393	203.96516	10	1	OB_POP1	insH2B_lfabp	1	0	0	22	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.20743034		-42.48198	-62414.95	7102.181									-8.10486	-5421.907	-2.902656	-1804.539	465.3028	1081.332	-19.2064	-1.533892	-172947.2	-9617.704	1.867302	-28.27136	-5.933669	-.9962376	-74.10546	-1007.487	-43.97225	-3136.329	-3273.054	-28.36693	768.1853	-1.520269	-.6662408					-1.143628	-.0034814	.0534337	-1.171819	-.3801667	-.4640203	-.3228149	.3776425	.9843954	1.301644	-2.012531	-.4848817	-.326996	-.5362697	.2591401	-1.438967	-.2882401	.0079325	-.7324583	.4269106	-.7785232	.5195182	-.8630645	-.4087549
1284	0	0	0	0	0	0	0	0	OB_Mix1_181124_10dpf_tank22_1200_plate36_f05	0	0	0	0									12387.895	0	0	33	37563	11.670467	17424	181	47	4	0	169767	4850	3857	87	20	35	1	1375100	74643	101	169	116	58	0			4365.7206	0	1152923.6	1579520.3	0	144	134489	7219	102.30392	152.58188	10	1	OB_POP1	insH2B_lfabp	1	0	0	22	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		35.8101	1388.393	-11771.83									3.895139	-9711.907	4.097344	15717.46	-121.6972	82.33183	-3.206399	-.533892	214432.8	7882.296	11.8673	11.72864	-4.933669	3.003762	89.89454	1209.513	44.02775	1883.671	321.9461	12.01921	-12676.67	-.491602	-.8367583					.4653698	.2282596	.2702969	.5244005	-.6845458	-.1578079	.6303264	.804885	.3552564	.5316958	-.4365185	-.1308436	.9079133	.7617612	.9824492	.5652776	-.2097461	.6063177	.7461852	.8465926	.4634254	.602649	-.2292213	.0426185
1285	0	0	0	0	.66	1	0	0	OB_Mix1_181124_10dpf_tank22_1200_plate36_g05	0	0	0	0									26348.506	0	1				20326	21	47	4	9							1							0		1	3425.551	26	1148646.9		40	139	155606	8079	55.274215	106.60485	10	1	OB_POP1	insH2B_lfabp	1	0	0	22	12	0	0	0	0	0	0	0	0	0	0		0	0	0	.66		-307.2975	52638.47																								-70.10546	4111.513	39.02775	23000.67	1181.946	-9.051301								-2.336899	.2139891																	-.5977601	1.258162	.3857029	1.105087	-.0710691	-1.707018
1286	.18640867	.20743034	.4723839	.53869969	.8425	.9375	.36283828	.4290429	OB_Mix1_181124_10dpf_tank22_1200_plate36_h05	0	0	0	0									10233.47	15.268338	0	21	35571	13.384911	14624	0	47	4	0	163456	6287	5250	85	19	26	1	1179056	62017	99	139	124	56	0			4074.516	0	1078394.8	1480048.8	0	30	119571	2203	115.79774	215.08796	10	1	OB_POP1	insH2B_lfabp	1	0	0	22	12	.14626016	.1504065	0	0	0	0	0	0					0	0	2.0314127		-255.3945	41644.47	46584.18									-8.10486	-11703.91	-4.902656	9406.461	1315.303	1475.332	-5.206399	-1.533892	18388.82	-4743.704	9.867302	-18.27136	3.066331	1.003762	-91.10546	-1590.487	-69.97225	-13034.33	-4694.054	-9.778647	-5513.815	.0524516	1.045232					-.6965074	-.1361956	-.1321238	-1.171819	-.8565028	.1657692	-.7097679	.6303264	1.721426	1.515101	-.6328771	-.4848817	.2771752	-.1152741	.8257504	-.8893744	.2015666	.3103049	-2.286548	.3296471	-1.571152	.3102459	-1.419314	.4087549
1073	1	1	0	0	0	0	1	1	OB_Mix1_181124_10dpf_tank23_1300_plate37_a07	0	0	0	0									10492.001	0	0	26	34450	14.966356	9554	291	47	5	9	106865	3817	3583	83	20	28	1	802135	57178	80	145	129	42	0			3884.1409	0	917075.2	1267677.6	0	191	80018	14782	58.009656	75.647368	10	1	OB_POP1	insH2B_lfabp	1	0	0	23	14	.14626016	.1504065	1	1	0	0	0	0		0	0			0	3.1462602		-392.7914	28612.33	50619.38									-1.1262	-7035.495	-2.322884	-24127.86	-587.9105	-.6613635	-8.055068	-.6696021	-206703.9	-4317.77	-9.132698	-5.843416	10.7355	-12.09524	152.7259	-2621.266	57.18382	-19185.59	4686.72	-8.182551	-6711.224	1.438438	1.423706					-1.469613	-1.49043	-1.260785	-.3491401	-.9401634	.4815945	-.3228149	-.9823055	-1.267302	.2198996	-.8348796	-.1308436	-.9199576	-.5271329	-.6770054	-.5794281	.4513224	-1.515101	1.49043	-1.143628	1.173007	-1.27833	1.216496	-1.596032
1055	0	0	0	0	.66	1	0	0	OB_Mix1_181124_10dpf_tank23_1300_plate37_a08	0	0	0	0									8996.171	430.05819	0	36	61320	13.520089	15466	135	47	5	10	158903	4182	2838	99	19	38	1	1309137	69626	101	138	131	55	0			4457.5144	0	1157469.5	1637271.1	0	157	121712	11458	79.537781	95.860345	10	1	OB_POP1	insH2B_lfabp	1	0	0	23	14	0	0	0	0	0	0	1	1	0	0		0	0		1.66		180.582	42998.5	109455.2									8.8738	19834.51	7.677116	27910.14	-222.9104	-745.6614	7.944932	-1.669602	300298.1	8130.23	11.8673	-12.84342	12.7355	.904758	-3.274122	3290.734	23.18382	22508.41	1362.72	1.933082	12529.73	-.8204381	-1.738154					.7600542	.271364	.4767745	.7916386	1.072625	.2137769	1.090901	.5732791	-.5852798	-.8495603	.6919655	-.4848817	.6794774	.4033254	.9824492	-.9442382	.5419406	.1593188	.4041382	.4576245	.6633879	.3401932	.5772962	-.832549
1074	.66	1	0	0	1	1	1	1	OB_Mix1_181124_10dpf_tank23_1300_plate37_b07	0	0	0	0									10380.195	15.268338	0	18	25754	10.666933	10036	221	47	5	0	79989	4210	2830	77	21	19	1	724242	44955	75	134	100	45	0			4080.4059	0	986729.13	1396996.5	0	172	89383	14199	51.312119	64.729777	10	1	OB_POP1	insH2B_lfabp	1	0	0	23	14	0	0	0	0	0	0	1	1	0	0			0		4		-196.5265	20904	73566.31									-9.1262	-15731.49	-11.32288	-51003.86	-194.9104	-753.6614	-14.05507	.3303979	-284596.9	-16540.77	-14.1327	-16.84342	-18.2645	-9.095242	82.72588	-2139.266	38.18382	-9820.591	4103.72	-8.715884	-9303.991	-2.921723	-2.129798					-.6614351	-.7882413	-.5252178	-1.754382	-1.877062	-.4465882	-1.982097	-2.412978	-.5117403	-.8609955	-1.312729	.1869051	-1.214168	-1.359303	-1.070609	-1.183978	-1.277919	-1.15807	.9674216	-.8565988	.8997149	-.7083088	1.11826	-1.884554
1260	.66	1	1	1	0	0	1	1	OB_Mix1_181124_10dpf_tank23_1300_plate37_b08	0	0	0	0									8698.163	0	0	29	43200	16.503956	12037	86	47	5	1	116360	4012	2934	97	24	29	1	1013977	57562	100	126	117	60	0			4208.0601	4	1060899	1470628.1	21	129	94155	9333	88.435504	98.344174	10	1	OB_POP1	insH2B_lfabp	1	0	0	23	14	0	0	0	0	0	0	1	1	0		0		0		4		22.98347	-3715.017	-109300.4									1.8738	1714.505	-1.322884	-14632.86	-392.9104	-649.6614	5.944932	3.330398	5138.064	-3933.77	10.8673	-24.84342	-1.264501	5.904758	-52.27412	-138.2663	-4.816182	-5048.591	-762.2802	9.428405	-249.9367	2.001536	1.802537					-.1432267	-.2497538	-.1898434	.1116372	-.3039756	.7170322	-.1713812	-.7512011	-.8981883	-.7303277	.5072386	1.191548	-.2280334	-.5089896	.8953369	-1.590061	-.1325255	.8552639	.1011335	-.1432267	.2695124	-.4952883	.1424994	-.4713459
1075	0	0	0	0	0	0	0	0	OB_Mix1_181124_10dpf_tank23_1300_plate37_c07	0	0	0	0									10380.195	224.78386	0	23	33640	8.2368889	10611	3	47	5	2	110186	4591	3333	98	22	24	1	848350	53557	88	147	105	47	0			4304.5872	0	1016875.6	1442814.3	0	86	82052	5925	58.69279	74.541977	10	1	OB_POP1	insH2B_lfabp	1	0	0	23	14	0	0	0	0	0	0	1	1	0	0	0	0	0		1		27.65485	-37315.66	-2117.91									-4.1262	-7845.495	-6.322884	-20806.86	186.0896	-250.6614	6.944932	1.330398	-160488.9	-7938.77	-1.132698	-3.843416	-13.2645	-7.095242	-135.2741	-1564.266	-47.81618	-17151.59	-4170.28	-6.8753	-5232.512	-5.351768	-5.059503					.2139891	-.5853189	-.3298977	-.8703174	-.9910605	-1.027733	-1.00834	-.8842111	.0514204	-.1553032	.6041539	.4804396	-.7617612	-.8270162	.0160175	-.4915985	-.9889579	-.8609955	-1.429788	-.5525734	-.3401932	-1.11826	-.4010473	-1.571152
1261	0	0	0	0	0	0	1	1	OB_Mix1_181124_10dpf_tank23_1300_plate37_c08	0	0	0	0									8698.163	0	0	25	52507	15.744111	10257	278	47	5	1	111566	3599	3342	86	21	31	1	1078523	63877	83	149	139	54	0			4129.4277	6	987955.32	1375403.4	10	172	87631	12293	88.160353	118.33834	10	1	OB_POP1	insH2B_lfabp	1	0	0	23	14	.14626016	.1504065	0	0	0	0	1	1		0	0		0		2.1462602		-9.721036	-69899.59	-63791.89									-2.1262	11021.51	.6771158	-19426.86	-805.9105	-241.6614	-5.055068	.3303979	69684.06	2381.23	-6.132698	-1.843416	20.7355	-.095242	139.7259	-1918.266	38.18382	-11572.59	2197.72	-2.135691	12108.68	1.241691	1.44242					-.4809451	-.7693818	-.6523048	-.4703636	.5125299	.6187969	.1232631	-.8495603	-1.542186	-.1352616	-.529852	.1869051	-.0118988	-.0039662	-.3943932	-.4336581	1.028926	.0079325	1.356312	-.6965074	.8997149	-.7641813	.7083088	-.4952883
1377	0	0	0	0	1.66	2	.66	1	OB_Mix1_181124_10dpf_tank23_1300_plate37_d07	0	0	0	0									10380.195	33.92964	0	29	31727	13.736067	12035	49	47	5	1	127159	3633	2272	104	19	35	1	930102	59571	84	148	101	55	0			4398.5208	7	1069960.9	1535975.3	19	62	102106	4002	71.877829	88.390477	10	1	OB_POP1	insH2B_lfabp	1	0	0	23	14	0	0	0	0	0	0	1	1	0	0			0		3.32		282.3359	-106080.9	-129340									1.8738	-9758.494	4.677116	-3833.863	-771.9105	-1311.661	12.94493	-1.669602	-78736.94	-1924.77	-5.132698	-2.843416	-17.2645	.904758	-89.27412	-140.2663	-71.81618	2902.409	-6093.28	-1.509292	-11722.94	.1474103	-.1599171					.5647817	-.1855754	.1321238	.1116372	-1.10145	.2622828	.6303264	-.3776425	-1.4922	-1.835338	1.137043	-.4848817	-.4820832	-.3522063	-.3007852	-.4557604	-1.2169	.1593188	-.2318344	-.150265	-.6767201	-.1856857	-.7083088	-1.092104
1062	0	0	0	0	0	0	1	1	OB_Mix1_181124_10dpf_tank23_1300_plate37_d08	0	0	0	0									8698.163	0	0	15	28423	12.4854	11696	26	47	5	0	88729	4929	3267	103	24	18	1	595318	38633	61	154	113	48	0			4195.2299	0	1058446.7	1440960.1	0	27	100706	1960	99.625101	117.44145	10	1	OB_POP1	insH2B_lfabp	1	0	0	23	14	0	0	0	0	0	0	0	0	0	0	0		0	0	1		-81.7024	47361.02	55297.43									-12.1262	-13062.49	-12.32288	-42263.86	524.0895	-316.6614	11.94493	3.330398	-413520.9	-22862.77	-28.1327	3.156584	-5.264501	-6.095242	-112.2741	-479.2663	-106.8162	1502.409	-8135.28	9.83545	-4346.278	-2.01702	-.8169704					-.1784962	-.271364	-.3374265	-2.344598	-1.563928	-.0314363	-2.190596	-1.794178	.4583685	-.2280334	1.050746	1.191548	-1.654129	-1.719942	-2.186843	-.160859	-.4292633	-.7097679	-.5244005	-.2569437	-1.722462	-.2219374	-1.480236	-.049727
1076	0	0	0	0	0	0	1	1	OB_Mix1_181124_10dpf_tank23_1300_plate37_e07	0	0	0	0									10380.195	0	0	24	29296	15.434867	9779	265	47	5	0	128538	3895	2338	100	15	33	1	981915	66562	88	136	127	50	0			4058.3431	0	937142.94	1296777.3	0	185	81377	16816	86.67613	106.43701	10	1	OB_POP1	insH2B_lfabp	1	0	0	23	14	0	0	0	0	0	0	0	0	0	0	0		0	0	1		-218.5892	-19985.65	-14695.22									-3.1262	-12189.49	2.677116	-2454.863	-509.9104	-1245.661	8.944932	-5.669602	-26923.94	5066.23	-1.132698	-14.84342	8.735499	-4.095242	126.7259	-2396.266	51.18382	-17826.59	6720.72	3.099718	-10339.42	1.84621	2.038543					-.7507921	-1.184763	-1.027942	-.6620542	-1.418479	.5811661	.3648949	-.326996	-1.137043	-1.686123	.7801014	-1.795619	-.3353756	.1794365	.0160175	-1.035748	.3472087	-.4865429	1.228007	-1.018725	1.066674	-1.187254	1.52412	-.5523092
1269	0	0	0	0	0	0	1	1	OB_Mix1_181124_10dpf_tank23_1300_plate37_e08	0	0	0	0									7359.984	20.357784	1	33	49825	14.372311	15190	0	47	5	0	181193	4027	2896	95	20	45	1	1385405	88763	101	167	115	70	0			4470.4079	9	1201911.6	1630811.2	9	118	131762	9421	128.16276	129.77357	10	1	OB_POP1	insH2B_lfabp	1	0	0	23	14	0	0	0	0	0	0	0	0	0	0	0		0	0	1		400.1509	-26701.7	15730.55									5.8738	8339.506	14.67712	50200.14	-377.9104	-687.6614	3.944932	-.6696021	376566.1	27267.23	11.8673	16.15658	-3.264501	15.90476	-138.2741	3014.734	-15.81618	32558.41	-674.2802	31.41025	3323.447	-.857074	-1.369618					.7977768	.5283993	.4608777	.5244005	.3039756	.3697098	1.982097	1.035077	-.8348796	-.7617612	.3636916	-.1308436	.9823055	1.421872	.9824492	.4602073	-.2882401	1.794178	-2.286548	.4192958	.0675101	.5605991	.1784661	.7547068
1077	.66	1	1	1	1	1	1	1	OB_Mix1_181124_10dpf_tank23_1300_plate37_f07	0	0	0	0									10380.195	0	0	17	29138	14.881356	9204	326	47	5	0	88074	3829	4256	82	24	23	1	729616	51399	76	158	98	45	0			3983.4129	0	918361.21	1256133.4	0	192	85295	15343	67.918379	91.52947	10	1	OB_POP1	insH2B_lfabp	1	0	0	23	14	1	1	0	0	0	0	.66	1					0		5.66		-293.5195	-9231.938	-14728.34									-10.1262	-12347.49	-7.322884	-42918.86	-575.9105	672.3386	-9.055068	3.330398	-279222.9	-10096.77	-13.1327	7.156584	-20.2645	-9.095242	187.7259	-2971.266	58.18382	-13908.59	5247.72	-7.241055	-5157.086	1.292699	2.184556					-1.09162	-1.449413	-1.417797	-1.953219	-1.463568	.4552869	-1.173722	-1.835338	-1.232759	.8959993	-.9281837	1.191548	-1.16586	-.9444559	-.9380031	.0200223	-1.427782	-1.15807	1.852954	-1.228007	1.209088	-.9266512	1.328128	-1.294573
1270	0	0	0	0	.8425	.9375	0	0	OB_Mix1_181124_10dpf_tank23_1300_plate37_f08	0	0	0	0									7359.984	6.785928	0	22	35724	14.9812	8912	145	47	5	3	116876	4495	3337	91	17	26	1	759342	50588	88	134	102	47	0			4064.9039	0	966362.3	1270668.3	0	173	78539	13105	102.19036	126.12008	10	1	OB_POP1	insH2B_lfabp	1	0	0	23	14	0	0	0	0	0	0	1	1	0	0		0	0		1.8425		-212.0284	6647.633	-44360.04									-5.1262	-5761.495	-4.322884	-14116.86	90.08956	-246.6614	-.0550684	-3.669602	-249496.9	-10907.77	-1.132698	-16.84342	-16.2645	-7.095242	6.725878	-3263.266	39.18382	-20664.59	3009.72	7.500649	-2385.607	-.2481851	.3385233					-.7143674	-.9729955	-1.214828	-.9996905	-.8336849	.4904374	-.7097679	-.7200097	-.1109299	-.1472795	-.079156	-1.07862	-1.021617	-1.00834	.0160175	-1.183978	-1.167988	-.8609955	.5364224	-1.392111	.9376158	-1.400134	.8944058	.0284075
1078	0	0	0	0	0	0	1	1	OB_Mix1_181124_10dpf_tank23_1300_plate37_g07	0	0	0	0									10380.195	3.392964	0	50	46824	21.6354	10808	216	47	5	0	165332	5010	5782	76	21	33	1	1262606	70013	95	140	115	70	0			4276.7863	0	986818.85	1367208.9	0	163	96410	11279	58.888048	77.552439	10	1	OB_POP1	insH2B_lfabp	1	0	0	23	14	0	0	0	0	0	0	1	1	0	0	0		0		2		-.1460559	-56414.07	-62655.81									22.8738	5338.505	2.677116	34339.14	605.0895	2198.339	-15.05507	.3303979	253767.1	8517.23	5.867302	-10.84342	-3.264501	15.90476	77.72588	-1367.266	29.18382	-2793.591	1183.72	-8.379786	-12646.92	8.046743	5.640844					.0801586	-.7787769	-.7245144	1.792731	-.0359307	1.724379	.3648949	.6794774	.529852	1.719942	-1.37109	.1869051	.5826535	.4205953	.5326886	-.8313945	-.2882401	1.794178	.9399909	-.5045301	.788174	-.3251831	.5276623	-1.547208
1079	0	0	1.32	2	1	1	0	0	OB_Mix1_181124_10dpf_tank23_1300_plate37_h07	0	0	0	0									10380.195	0	0	18	29902	11.047311	9730	280	47	5	1	94590	4504	4047	84	25	21	1	643549	42868	75	120	99	49	1			4255.1127	0	945487.06	1271984.3	0	200	78236	16078	80.891619	100.12416	10	1	OB_POP1	insH2B_lfabp	1	0	0	23	14	0	0	0	0	0	0	0	0	0			0	0	0	2.32		-21.81959	-89202.74	-146133.8									-9.1262	-11583.49	-9.322885	-36402.86	99.08956	463.3386	-7.055068	4.330398	-365289.9	-18627.77	-14.1327	-30.84342	-19.2645	-5.095242	141.7259	-2445.266	66.18382	-20967.59	5982.72	.8795209	-5155.991	-2.541345	-1.74942					.017408	-1.117247	-1.185562	-1.754382	-1.336063	-.3031763	-1.580799	-1.444017	-.0870908	.6596263	-.7327312	1.529329	-1.567112	-1.540585	-1.070609	-1.770299	-1.364139	-.5873599	1.382994	-1.054472	1.34548	-1.439031	1.419314	-.8027897
