barcode	arid5b_D	arid5b_G	mc4r_D	mc4r_G	negr1_D	negr1_G	pcsk1_D	pcsk1_G	filename_zebrafish	bin_liver	obj_liver	bin_beta	obj_beta	protein	ldl	tc	tg	gluc	Löpnr	pos_bio	batch_bio	area_insexpr	bld	bodyfat	N_beta_cells	beta_cell_volume	mean_mean_insexpr	LiverArea	NrofSpots	batch	tod	annotationquality_lipids	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	ROI_edge	AnnotationQuality_bc_moving	AnnotationQuality_bc_cut	length	Border_size_length	dorsal_area	lateral_area	Border_size_lateral	NrLipids	LiverRefinedArea	LipidArea	AverageLipidsIntensity	AverageLipidsBGIntensity	age	Imaged	Exp	line	energy	cholesterol	glucose	tank	n	lepr_D	lepr_G	pomca_D	pomca_G	pomcb_D	pomcb_G	sec16b_D	sec16b_G	lepr_homo	mc4r_homo	negr1_homo	pcsk1_homo	pomca_homo	sec16b_homo	score1	hdl	beta_cell_volume_Res2	mean_mean_insexpr_Res2	irs1_D	irs1_G	sh2b1_D	sh2b1_G	sim1b_D	sim1b_G	ExperimentName	bdnf_D	bdnf_G	irs2a_D	irs2a_G	irs2b_D	irs2b_G	sim1a_D	sim1a_G	irs1_homo	irs2b_homo	sh2b1_homo	sim1b_homo	score2	experiment	length_Res	dorsal_area_Res	lateral_area_Res	ldl_Res	tg_Res	tc_Res	gluc_Res	NrCells_Res1	Volume_Res1	CellVolume_Av_Res1	CellVolume_Stdev_Res1	CellInt_Av_Res1	CellInt_Stdev_Res1	IV_Res1	ISA_Res1	IED_Res1	IPAL1_Res1	IPAL2_Res1	IPAL3_Res1	LiverArea_Res1	NrofSpots_Res1	NrLipids_Res1	LiverRefinedArea_Res1	LipidArea_Res1	AverageLipidsIntensity_Res1	ldl_Res1	tg_Res1	tc_Res1	gluc_Res1	inttc	inttg	intgluc	intldl	intlength	intdorsal_area	intlateral_area	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3	intLiverArea	intNrofSpots	intNrLipids	intLiverRefinedArea	intLipidArea	intAverageLipidsIntensity
1043	.05323442	.06231454	.95596273	1.0900621	1	1	.34994048	.41369048	"OB_Mix1_181014_10dpf_tank02_lipids_plate05_a09"					.08517532	.6171732	.5846904	2.8271544	1.0897407	54	5	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	47		1	1	0	0	0	0	0	0					0	0	3.3591376	.162414			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				-.0396363	.7132016	.0564553	.1943493																			-.026089	.8374069	.0616824	.2518501	1.027645	.6465422	.6042177	-1.099299																					
1050	0	0	2	2	1	1	.34994048	.41369048	"OB_Mix1_181014_10dpf_tank02_lipids_plate05_a10"					.09537991	.487242	.487242	2.6783568	.72649382	62	13	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	47		0	0	1	1	0	0	1	1	0	1					5.3499405	.2273796			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				-.1576896	.5499947	-.0463828	-.185095																			-.1484526	.4882433	-.056293	-.1786926	.4712668	.5470719	-.0303268	-1.388078																					
1044	0	0	1.32	2	1.32	2	0	0	"OB_Mix1_181014_10dpf_tank02_lipids_plate05_b09"					.08252968	.324828	.5522076	2.0087676	.93838786	55	6	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	47		1	1	0	0	0	0	1	1				0	0		4.64	.2598624			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				-.3304967	-.1069864	.0232988	.0409718																			-.31591	.0730834	.0324909	.1179957	.8302906	.058288	.3435526	-1.743622																					
1051	0	0	1	1	2	2	0	0	"OB_Mix1_181014_10dpf_tank02_lipids_plate05_b10"					.08026199	.649656	.3897936	1.4135772	.8778467	63	14	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	47		0	0	2	2	0	0	0	0	0		1	0	1	0	5	.2273796			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				.0062091	-.7165861	-.1445049	-.0357668																			.0215059	-.4708492	-.1318199	.0725726	-.1201271	-.4417107	.215598	-1.028754																					
1045	0	0	1	1	1.32	2	1	1	"OB_Mix1_181014_10dpf_tank02_lipids_plate05_c09"					.07610456	.487242	.4547592	.8183868	.51459979	56	7	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	47		1	1	0	0	0	0	0	0					0	0	4.32	.2923452			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				-.166598	-1.299168	-.0748233	-.384841																			-.1494505	-.9869845	-.0560207	-.26332	.2729904	-1.005324	-.6872337	-1.388078																					
1052	0	0	2	2	1	1	0	0	"OB_Mix1_181014_10dpf_tank02_lipids_plate05_c10"					.06363228	.4547592	.4222764	.9671844	.48432922	64	15	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	47		0	0	1	1	0	0	1	1	0	1		0			5	.2923452			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				-.187203	-1.16478	-.1126959	-.431309																			-.165238	-.581055	-.0751574	-.2110429	.0783081	-.8564186	-.7549669	-1.476486																					
1046	0	0	.66	1	1	1	0	0	"OB_Mix1_181014_10dpf_tank02_lipids_plate05_d09"					.09008864	.5846904	.5522076	1.85997	1.3167701	57	8	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	47		0	0	0	0	0	0	2	2	0			0	0	1	3.66	.1948968			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				-.0676649	-.2593863	.0219514	.4153046																			-.0561713	-.2268365	.0198789	.4464635	.8302906	-.0716316	.9728152	-1.179124																					
1053	0	0	.66	1	2	2	0	0	"OB_Mix1_181014_10dpf_tank02_lipids_plate05_d10"					.09500197	.0974484	.7146216	2.9015532	1.1805525	65	16	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	47		0	0	0	0	0	0	1	1	0		1	0	0		3.66	.2598624			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				-.5430291	.7677876	.1789756	.2628896																			-.5337159	.7211303	.1696696	.2779136	1.609213	.6839228	.7438136	-2.713493																					
1047	.05323442	.06231454	.66	1	.98205805	1.1345646	0	0	"OB_Mix1_181014_10dpf_tank02_lipids_plate05_e09"					.08706506	.7471044	.5846904	2.4551604	.69622325	58	9	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	47		1	1	0	0	0	0	0	0				0	0	0	2.6952925	.1948968			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				.0962338	.3340029	.0537605	-.2072669																			.1089191	.4300421	.0562175	-.1540875	1.027645	.3392841	-.1046335	-.9061681																					
1054	0	0	0	0	1	1	0	0	"OB_Mix1_181014_10dpf_tank02_lipids_plate05_e10"					.09046659	.5197248	.5197248	2.5295592	1.1200113	66	17	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	47		0	0	2	2	0	0	1	1	0	0		0	1		4	.0974484			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				-.1192679	.3939925	-.0165949	.2003238																			-.1081546	.4413243	-.0191132	.2473578	.6568332	.4089138	.6493239	-1.29765																					
1048	0	0	.66	1	.66	1	0	0	"OB_Mix1_181014_10dpf_tank02_lipids_plate05_f09"					.09046659	.5197248	.6171732	1.9343688	1.0291996	59	10	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	47		1	1	0	0	0	0	0	0				0	0	0	2.32	.2273796			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				-.129661	-.1885898	.0855695	.1236848																			-.1183703	-.1586856	.0829589	.1564291	1.214818	.0016644	.4925765	-1.29765																					
1055	0	0	2	2	.66	1	0	0	"OB_Mix1_181014_10dpf_tank02_lipids_plate05_f10"					.08933275	1.0394496	.5197248	2.6783568	1.0443349	67	18	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	47		1	1	1	1	0	0	1	1		1		0			5.66	.1948968			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				.4019416	.5409889	-.0172686	.1226227																			.413486	.6136853	-.01808	.1791903	.6568332	.5470719	.5193816	-.5879122																					
1251	.05323442	.06231454	0	0	.66	1	0	0	"OB_Mix1_181014_10dpf_tank02_lipids_plate05_g09"					.08441942	.2923452	.3897936	1.2647796	.57514094	60	11	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	47		0	0	1	1	0	0	0	0	0	0		0		0	1.7132344	.2273796			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				-.3555559	-.8599802	-.1424838	-.3323985																			-.3418565	-.7055869	-.1360484	-.2576546	-.1201271	-.5940827	-.4661208	-1.881381																					
1260	0	0	1	1	0	0	0	0	"OB_Mix1_181014_10dpf_tank02_lipids_plate05_g10"					.09008864	.6171732	.5522076	2.1575652	.96865843	68	19	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	47		0	0	2	2	0	0	0	0	0		0	0	1	0	3	.162414			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				-.0188501	.0183962	.0145404	.0449216																			-.0076353	.0783323	.0126131	.0985358	.8302906	.1672188	.4196636	-1.099299																					
1252	0	0	.66	1	.66	1	0	0	"OB_Mix1_181014_10dpf_tank02_lipids_plate05_h09"					.08139584	.6821388	.487242	.9671844	.56000566	61	12	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	47		1	1	0	0	0	0	1	1				0	0		3.32	.2273796			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				.0357224	-1.159377	-.0457091	-.3495585																			.0506135	-.9414939	-.0347442	-.252794	.4712668	-.8564186	-.5504814	-.9844381																					
1057	0	0	2	2	.66	1	0	0	"OB_Mix1_181014_10dpf_tank03_lipids_plate07_a09"					.1410047	.5846904	.3897936	2.8271544	.77189969	77	28	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		0	0	1	1	0	0	0	0	0	1		0		0	3.66	.324828			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				-.0379703	.7702121	-.0579679	-.0614807																			-.0474776	.7171289	-.0559345	-.1115598	-.1201271	.6465422	.0336976	-1.179124																					
1064	0	0	1	1	.66	1	0	0	"OB_Mix1_181014_10dpf_tank03_lipids_plate07_a10"					.15258286	.649656	.4222764	2.0087676	.80217026	85	36	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		1	1	0	0	0	0	1	1				0	0		3.66	.2923452			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				.0388731	-.062584	-.0308749	-.0474075																			.0245028	-.329335	-.0460304	-.1576612	.0783081	.058288	.0961681	-1.028754																					
1058	0	0	.95596273	1.0900621	1.66	2	0	0	"OB_Mix1_181014_10dpf_tank03_lipids_plate07_b09"					.13353492	.487242	.3573108	1.4135772	.56000566	78	29	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		.42483582	.42686567	0	0	0	0	1	1				0	0		4.0407986	.2273796			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				-.133934	-.6451663	-.0911245	-.2753994																			-.14046	-.5450596	-.07792	-.2740786	-.3182016	-.4417107	-.5504814	-1.388078																					
1065	0	0	1	1	.66	1	0	0	"OB_Mix1_181014_10dpf_tank03_lipids_plate07_b10"					.15146239	.8770356	.487242	3.1247496	1.2562289	86	37	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		1	1	0	0	0	0	1	1				0	0		3.66	.324828			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				.2677374	1.051597	.033417	.4046264																			.2537928	.8099405	.0199483	.3038179	.4712668	.8782389	.8673456	-.7009159																					
1059	0	0	2	2	.66	1	0	0	"OB_Mix1_181014_10dpf_tank03_lipids_plate07_c09"					.14660703	.5197248	.4547592	2.0087676	1.0291996	79	30	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		1	1	0	0	0	0	0	0		1		0	0	0	3.66	.1948968			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				-.0999665	-.0517771	.0056502	.1917698																			-.1117794	-.212906	-.0006583	.1087546	.2729904	.058288	.4925765	-1.29765																					
1066	0	0	1	1	.66	1	0	0	"OB_Mix1_181014_10dpf_tank03_lipids_plate07_c10"					.15669124	.7146216	.3897936	2.0087676	.80217026	87	38	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		1	1	0	0	0	0	1	1				0	0		3.66	.1948968			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				.1068081	-.0661863	-.0647052	-.0514569																			.0907335	-.4108431	-.085971	-.184775	-.1201271	.058288	.0961681	-.9498069																					
1060	0	0	0	0	1	1	0	0	"OB_Mix1_181014_10dpf_tank03_lipids_plate07_d09"					.12494467	.2923452	.324828	.9671844	.68108796	80	31	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		0	0	2	2	0	0	1	1	0	0		0	1		4	.2598624			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				-.3258613	-1.095161	-.1249547	-.1583665																			-.3289804	-.8167703	-.0988924	-.0962005	-.5088038	-.8564186	-.1470855	-1.881381																					
1067	0	0	.95596273	1.0900621	1.32	2	.66	1	"OB_Mix1_181014_10dpf_tank03_lipids_plate07_d10"					.15295635	.2598624	.324828	1.7111724	.72649382	88	39	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		.42483582	.42686567	0	0	0	0	1	1					0		4.3607986	.2273796			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				-.3464663	-.3655827	-.1303445	-.129158																			-.3610629	-.6323997	-.1460183	-.2357554	-.5088038	-.2078765	-.0303268	-2.054299																					
1061	0	0	2	2	1.66	2	.66	1	"OB_Mix1_181014_10dpf_tank03_lipids_plate07_e09"					.16154659	1.0394496	.6821388	3.4223448	1.0746054	81	32	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		1	1	1	1	0	0	0	0		1				0	6.32	.1299312			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				.4227278	1.358198	.2316824	.2331263																			.4048509	.900648	.2030847	.0554768	1.48285	1.024827	.5701907	-.5879122																					
1068	0	0	2	2	1.32	2	.66	1	"OB_Mix1_181014_10dpf_tank03_lipids_plate07_e10"					.14847448	.5197248	.487242	2.4551604	1.0443349	89	40	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		0	0	0	0	0	0	1	1	0	1			0		4.98	.162414			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				-.0851192	.3766041	.0313958	.1866584																			-.0979372	.2026969	.0224299	.1117174	.4712668	.3392841	.5193816	-1.29765																					
1062	0	0	2	2	.66	1	0	0	"OB_Mix1_181014_10dpf_tank03_lipids_plate07_f09"					.12867956	.3573108	.3897936	1.115982	.60541152	82	33	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		0	0	1	1	0	0	1	1	0	1		0			4.66	.2273796			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				-.2579263	-.9499661	-.0613365	-.2380923																			-.2625993	-.7419457	-.0408267	-.1965228	-.1201271	-.7201258	-.3668784	-1.645499																					
1069	0	0	1	1	2	2	1	1	"OB_Mix1_181014_10dpf_tank03_lipids_plate07_f10"					.14884797	.2598624	.324828	1.1903808	.68108796	90	41	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		1	1	0	0	0	0	0	0			1		0	0	5	.2273796			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				-.3434969	-.8899766	-.1316919	-.1786132																			-.3564906	-1.068929	-.1412025	-.2539807	-.5088038	-.6568332	-.1470855	-2.054299																					
1269	0	0	2	2	0	0	0	0	"OB_Mix1_181014_10dpf_tank03_lipids_plate07_g09"					.15258286	.7471044	.5197248	2.3063628	.65081738	83	34	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		0	0	2	2	0	0	1	1	0	1	0	0	1		5	.1948968			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				.133352	.2386135	.0679209	-.1947111																			.1190324	-.0331168	.052739	-.3090476	.6568332	.2591951	-.2328728	-.9061681																					
1278	0	0	2	2	1	1	0	0	"OB_Mix1_181014_10dpf_tank03_lipids_plate07_g10"					.13801678	.4222764	.2923452	1.6367736	.72649382	91	42	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		1	1	1	1	0	0	1	1		1		0			6	.2598624			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				-.1795981	-.4453849	-.1648484	-.135232																			-.1882575	-.4033327	-.158167	-.1369882	-.7287813	-.2643624	-.0303268	-1.528059																					
1270	0	0	.95596273	1.0900621	1.32	2	.66	1	"OB_Mix1_181014_10dpf_tank03_lipids_plate07_h09"					.14810099	.7471044	.5197248	2.5295592	.72649382	84	35	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		.42483582	.42686567	1	1	0	0	1	1							5.3607986	.162414			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				.1348368	.4600087	.0672472	-.1210593																			.1222958	.2811881	.0587732	-.2037393	.6568332	.4089138	-.0303268	-.9061681																					
1279	0	0	2	2	1	1	0	0	"OB_Mix1_181014_10dpf_tank03_lipids_plate07_h10"					.14623354	.8445528	.3573108	1.2647796	.77189969	92	43	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		1	1	0	0	0	0	1	1		1		0	0		5	.2923452			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				.244163	-.8191801	-.1005566	-.0918508																			.232171	-.9404083	-.1061355	-.14586	-.3182016	-.5940827	.0336976	-.759751																					
1371	0	0	1	1	1	1	0	0	"OB_Mix1_181014_10dpf_tank03_lipids_plate08_a11"					.13316143	.974484	.4222764	1.5623748	.59027623	93	44	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		0	0	1	1	0	0	0	0	0			0		0	3	.2273796			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				.3755789	-.5233861	-.0362647	-.275499																			.3688231	-.3783994	-.0223043	-.2410893	.0783081	-.3024826	-.4086511	-.6403106																					
1378	0	0	1	1	.66	1	0	0	"OB_Mix1_181014_10dpf_tank03_lipids_plate08_a12"					.1477275	.8445528	.4547592	2.4551604	.95352314	101	3	3									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		1	1	0	0	0	0	0	0				0	0	0	2.66	.1948968			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				.2387833	-.1925859	-.0229786	.0467935																			.2354949	-.0996838	-.0175243	.0549327	.2729904	.3392841	.3849576	-.759751																					
1372	.05323442	.06231454	.95596273	1.0900621	0	0	0	0	"OB_Mix1_181014_10dpf_tank03_lipids_plate08_b11"					.14698052	1.0069668	.5522076	2.7527556	1.5437994	94	45	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		.42483582	.42686567	1	1	0	0	0	0			0	0		0	2.434033	.324828			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				.4095464	.6651936	.0929928	.6759995																			.3972031	.5338746	.0863245	.6211373	.8302906	.6080404	1.365669	-.6159168																					
1379	0	0	.95596273	1.0900621	1.32	2	.66	1	"OB_Mix1_181014_10dpf_tank03_lipids_plate08_b12"					.13241445	.81207	.4547592	2.231964	.90811728	102	4	3									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		.42483582	.42686567	1	1	0	0	0	0						0	4.3607986	.2598624			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				.2077852	-.4175834	-.0236523	-.0006371																			.2106351	-.0132564	.0046887	.1107287	.2729904	.2163881	.2711309	-.8143472																					
1373	0	0	2	2	.66	1	0	0	"OB_Mix1_181014_10dpf_tank03_lipids_plate08_c11"					.1477275	.974484	.5522076	2.7527556	1.2864995	95	46	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		1	1	1	1	0	0	1	1		1		0			5.66	.2273796			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				.3785484	.6633924	.0923191	.4166749																			.365879	.5194931	.0845482	.3589182	.8302906	.6080404	.9226631	-.6403106																					
1380	0	0	1	1	1	1	0	0	"OB_Mix1_181014_10dpf_tank03_lipids_plate08_c12"					.13540236	.4547592	.4222764	1.4135772	.51459979	103	5	3									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		0	0	1	1	0	0	0	0	0			0		0	3	.2273796			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				-.1480408	-1.237771	-.0568088	-.3961792																			-.146419	-.8912348	-.0329178	-.3025155	.0783081	-.4417107	-.6872337	-1.476486																					
1374	0	0	2	2	1.32	2	0	0	"OB_Mix1_181014_10dpf_tank03_lipids_plate08_d11"					.13764329	.3897936	.487242	2.9015532	.93838786	96	47	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		1	1	1	1	0	0	0	0		1		0		0	5.32	.2273796			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				-.2046573	.8103889	.0266798	.0665386																			-.2132931	.8724244	.0339851	.0774574	.4712668	.6839228	.3435526	-1.566733																					
1381	0	0	1	1	2	2	0	0	"OB_Mix1_181014_10dpf_tank03_lipids_plate08_d12"					.15183588	.7471044	.5197248	5.4311124	.92325257	104	6	3									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		1	1	1	1	0	0	1	1			1	0			6	.1299312			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				.1457891	2.777963	.0399659	.0104489																			.140771	2.795449	.039323	-.0024349	.6568332	2.146006	.3027285	-.9061681																					
1375	0	0	0	0	.66	1	.34994048	.41369048	"OB_Mix1_181014_10dpf_tank03_lipids_plate08_e11"					.13726981	.649656	.5197248	1.7111724	.78703498	97	48	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		0	0	1	1	0	0	0	0	0	0				0	2.0099405	.162414			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				.0566898	-.3817931	.0584888	-.0868389																			.048179	-.3097329	.0663652	-.0714108	.6568332	-.2078765	.075878	-1.028754																					
1382	.05323442	.06231454	.66	1	0	0	0	0	"OB_Mix1_181014_10dpf_tank03_lipids_plate08_e12"					.15855868	.9095184	.5197248	2.231964		105	7	3									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		0	0	0	0	0	0	1	1	0		0	0	0		1.7132344	.2273796			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				.3096878	-.4229869	.0392921																				.3019384	-.5386413	.0286204		.6568332	.2163881		-.6776358																					
1376	0	0	.95596273	1.0900621	1.66	2	0	0	"OB_Mix1_181014_10dpf_tank03_lipids_plate08_f11"					.13726981	.7795872	.487242	2.3063628	.52973508	98	49	2									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		.42483582	.42686567	0	0	0	0	1	1				0	0		4.0407986	.1948968			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				.1881057	.2115961	.0253323	-.3461635																			.1795696	.286146	.0332219	-.328694	.4712668	.2591951	-.6430968	-.8545333																					
1071	0	0	1.32	2	1	1	0	0	"OB_Mix1_181014_10dpf_tank03_lipids_plate08_g11"					.14249865	.8445528	.5197248	3.0503508	1.1654172	99	1	3									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		0	0	0	0	0	0	1	1	0			0	0		3.32	.3573108			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				.2358139	.4062068	.0433345	.2627369																			.2346808	.5996197	.0565728	.3013443	.6568332	.8047175	.7305505	-.759751																					
1080	0	0	1	1	0	0	0	0	"OB_Mix1_181014_10dpf_tank03_lipids_plate08_g12"					.20636528	.3573108	.487242	1.7111724	.83244084	106	8	3									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		0	0	1	1	0	0	0	0	0		0	0		0	2	.324828			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				-.2410351	-.9455796	.0061356	-.0844122																			-.2680522	-2.023225	-.0759328	-.4535306	.4712668	-.2078765	.1419788	-1.645499																					
1072	0	0	1	1	1	1	.34994048	.41369048	"OB_Mix1_181014_10dpf_tank03_lipids_plate08_h11"					.15594426	.6821388	.487242	2.4551604	1.1200113	100	2	3									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		1	1	1	1	0	0	0	0						0	4.3499405	.1948968			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				.0748846	-.1907847	.0101779	.2153063																			.0683142	-.2661424	.0033455	.1671098	.4712668	.3392841	.6493239	-.9844381																					
1081	0	0	1	1	2	2	0	0	"OB_Mix1_181014_10dpf_tank03_lipids_plate08_h12"					.14698052	.974484	.6171732	2.3063628	.86271142	107	9	3									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	48		0	0	2	2	0	0	0	0	0		1	0	1	0	5	.1299312			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				.3776229	-.3521904	.1353931	-.0561663																			.3744831	-.2292803	.1420424	-.0308428	1.214818	.2591951	.1949525	-.6403106																					
1287	.05323442	.06231454	1	1	0	0	1	1	"OB_Mix1_181014_10dpf_tank04_lipids_plate10_a03"					.14137819	.4222764	.2598624	1.4135772	.57514094	110	12	3									53	1																												10	0	"OB_POP1"	"insH2B_lfabp"	1	0	0	49		0	0	0	0	0	0	0	0	0		0		0	0	2.0532344	.2598624			0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0				-.1701306	-.928879	-.1688058	-.2874471																			-.1710914	-1.110047	-.1786724	-.3657856	-.988906	-.4417107	-.4661208	-1.528059																					
