barcode	irs1_D	irs1_G	sh2b1_D	sh2b1_G	sim1b_D	sim1b_G	filename_zebrafish	bin_liver	obj_liver	bin_beta	obj_beta	protein	ldl	tc	tg	gluc	Löpnr	pos_bio	batch_bio	area_insexpr	bld	bodyfat	N_beta_cells	beta_cell_volume	mean_mean_insexpr	LiverArea	NrofSpots	batch	tod	annotationquality_lipids	ExperimentName	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	ROI_edge	AnnotationQuality_bc_moving	AnnotationQuality_bc_cut	length	Border_size_length	dorsal_area	lateral_area	Border_size_lateral	NrLipids	LiverRefinedArea	LipidArea	AverageLipidsIntensity	AverageLipidsBGIntensity	age	Imaged	Exp	line	energy	cholesterol	glucose	tank	bdnf_D	bdnf_G	irs2a_D	irs2a_G	irs2b_D	irs2b_G	sim1a_D	sim1a_G	irs1_homo	irs2b_homo	sh2b1_homo	sim1b_homo	score2	length_Res	dorsal_area_Res	lateral_area_Res	tc_Res	tg_Res	gluc_Res	ldl_Res	tc_Res1	tg_Res1	gluc_Res1	ldl_Res1	N_beta_cells_Res1	beta_cell_volume_Res1	NrCells_Res1	Volume_Res1	CellVolume_Av_Res1	CellVolume_Stdev_Res1	CellInt_Av_Res1	CellInt_Stdev_Res1	IV_Res1	ISA_Res1	IED_Res1	IPAL1_Res1	IPAL2_Res1	IPAL3_Res1	NrofSpots_Res1	LiverArea_Res1	NrLipids_Res1	LiverRefinedArea_Res1	LipidArea_Res1	AverageLipidsIntensity_Res1	beta_cell_volume_Res2	mean_mean_insexpr_Res1	mean_mean_insexpr_Res2	inttc	inttg	intgluc	intldl	intlength	intdorsal_area	intlateral_area	intN_beta_cells	intbeta_cell_volume	intmean_mean_insexpr	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3	intNrofSpots	intLiverArea	intNrLipids	intLiverRefinedArea	intLipidArea	intAverageLipidsIntensity
1223	1.563765	1.811765	0	0	1	1	OB_Mix2_181114_10dpf_tank02_1100_plate03_h05	0	0	0	0						234	38	5	13765.97	168.79996	0	36	42211	29.149956	17560	11	56	2.5	3	OB_POP2_1100_plate03_h05	210015	6000	3650	124	26	35	1	138362	16353	46	68	62	37	0			4403.444	0	1184266	1624441	0	38	142144	2003	115.61639	151.49577	10	1	OB_POP2	insH2B_lfabp	1	0	0	12	0	0	1	1	1	1	0	0			0		4.563765	16.45245	17808.86	-7497.428									4.120448	-6247.16	-.7448512	9638.152	401.7028	-493.84	22.37401	4.79209	-1200836	-61472.55	-47.67703	-105.9261	-70.25137	-18.706	-35.57873	2083.2	-49.39623	11561.62	-3871.082	11.25143	-9738.491	5.570886	4.16749					.4793067	.5067939	.4853935	.7700506	-.4703636	1.24618	-.0674763	.838235	1.195873	-.2049904	2.042124	1.478625	-2.951284	-2.951284	-2.951284	-2.951284	-2.951284	-2.730225	-.6349375	.9532122	-1.211919	.8523466	-1.441454	.2442138
1232	1.563765	1.811765	1.66	2	2	2	OB_Mix2_181114_10dpf_tank02_1100_plate03_h06	0	0	0	0						242	46	5	14321.24	3.392964	0				15901	4	56	2.5	0	OB_POP2_1100_plate03_h06							1							0	1		3748.392	16	1114403	1518868	28	31	130932	2860	114.62161	218.68724	10	1	OB_POP2	insH2B_lfabp	1	0	0	12	0	0	1	1	1	1	1	1				1	8.223764	-268.1954	28564.46	33750.96																							-42.57873	424.2005	-56.39623	349.6194	-3014.082	-13.15155								-2.050429	-.185367	-.3724081																-1.185234	.5586399	-1.431895	.4926179	-1.021399	.1745757
1136	1.563765	1.811765	1	1	2	2	OB_Mix2_181114_10dpf_tank02_1130_plate04_a07	0	0	0	0						243	47	5	14043.61	0	0	27	35520	35.765467	13555	42	56	3	0	OB_POP2_1130_plate04_a07	211061	5554	3966	117	21	38	1	1441479	78274	98	176	129	59	0			4220.036	0	1105760	1555565	0						10	1	OB_POP2	insH2B_lfabp	1	0	0	12	1	1	2	2	0	0	0	0		0		1	7.563765	-166.9557	9373.589	27138.42									-4.879552	-12938.16	2.255149	10684.15	-44.29722	-177.84	15.37401	-.2079095	102280.8	448.4451	4.322971	2.073931	-3.251371	3.294003	-4.57873	-1921.8					-6599.637	12.4271	13.54788					-.3686809	-.2818287	-.1377842	-.4972006	-1.074632	1.980752	.4205953	.8725445	.6277637	.1805919	1.527719	.1232631	.4555214	.1553032	.4423612	.3990268	-.0118988	.4954916	-.0638852	-.0537874				
1124	1.66	2	1.66	2	2	2	OB_Mix2_181114_10dpf_tank02_1130_plate04_a08	0	0	0	0						251	6	6	14043.61	0	0				16349	47	56	3	0	OB_POP2_1130_plate04_a08							1							0	1		4322.382	14	1286938	1776878	20	28	145841	2580	76.213086	165.68505	10	1	OB_POP2	insH2B_lfabp	1	0	0	12	0	0	1.66	2	0	0	1	1		0		1	7.98	259.4936	3011.663	31491.26																							.42127	872.2004	-59.39623	15258.62	-3294.082	-33.09515								.1658442	1.412666	1.587812																.0336072	.6639811	-1.534121	.9441193	-1.156975	-1.270787
1137	1.563765	1.811765	2	2	2	2	OB_Mix2_181114_10dpf_tank02_1130_plate04_b07	0	0	0	0						244	48	5	14043.61	0	0				15885	3	56	3	0	OB_POP2_1130_plate04_b07							1							0	1		4157.06	11	1123914	1596627	19	91	131049	6869	127.18005	190.23332	10	1	OB_POP2	insH2B_lfabp	1	0	0	12	.11111111	.11111111	1	1	0	0	0	0		0	1	1	6.674876	24.72054	-65042.82	-47494.82																							-43.57873	408.2005	3.603773	466.6194	994.918	9.319681								-.7482638	-.0973356	.249803																-1.375744	.550802	.0442892	.5003228	.0238425	.6787716
1138	1.563765	1.811765	1	1	2	2	OB_Mix2_181114_10dpf_tank02_1130_plate04_c07	0	0	0	0						245	49	5	14043.61	50.89446	0	38	59288	23.824844	17350	24	56	3	6	OB_POP2_1130_plate04_c07	199216	5534	2858	104	16	36	1	1475123	83174	86	213	140	62	0			4469.444	0	1220305	1687575	0	120	139211	7396	116.10834	165.55003	10	1	OB_POP2	insH2B_lfabp	1	0	0	12	0	0	2	2	0	0	0	0		0		1	6.563765	82.45245	28631.77	18387.68									6.120448	10829.84	.2551488	-1160.848	-64.29723	-1285.84	2.374009	-5.20791	135924.8	5348.445	-7.677029	39.07393	7.748629	6.294003	-22.57873	1873.2	32.60377	8628.619	1521.918	6.847145	5154.097	.4864757	-1.513759					.8122178	.8444899	.9493045	1.118176	.9177874	.3746289	.0993176	.5546795	.6181023	-1.25304	.468761	-1.478625	.6206801	.4999808	-.7251591	1.755851	.5732791	.838235	-.2686439	.901557	.4319732	.7401003	.1194848	.2794607
1328	1.563765	1.811765	2	2	1	1	OB_Mix2_181114_10dpf_tank02_1130_plate04_d07	0	0	0	0						246	1	6	14043.61	3.392964	0	26	34536	22.900311	15802	15	56	3	0	OB_POP2_1130_plate04_d07	210883	5272	3711	87	18	40	1	1238947	82791	86	180	158	58	0			4277.573	0	1084077	1522607	0	86	130135	5505	121.53223	191.12467	10	1	OB_POP2	insH2B_lfabp	1	0	0	12	0	0	1	1	0	0	0	0		0	1		5.563765	-109.4191	-34291.07	-38292.03									-5.879552	-13922.16	4.255149	10506.15	-326.2972	-432.84	-14.62599	-3.20791	-100251.2	4965.445	-7.677029	6.07393	25.74863	2.294003	-31.57873	325.2005	-1.396227	-447.3806	-369.082	3.361327	-6491.431	-.4380576	.9664537					-.0775676	-.5067939	-.3504148	-.6472652	-1.195873	.2165341	.7303277	.8609955	.2656923	-.1240523	-.9952385	-.8270162	-.1794365	.4555214	-.7251591	.5546795	1.638748	.386175	-.4892498	.5274873	-.0545189	.439463	-.3079082	.4772949
1139	1.563765	1.811765	.66	1	2	2	OB_Mix2_181114_10dpf_tank02_1130_plate04_e07	0	0	0	0						247	2	6	14043.61	6.785928	1	26	43400	23.376933	17284	5	56	3	0	OB_POP2_1130_plate04_e07	228437	8786	5802	104	32	26	1	1347041	82919	93	181	137	45	0			4671.862	0	1278265	1750949	0	128	139128	10468	116.98124	150.42529	10	1	OB_POP2	insH2B_lfabp	1	0	0	12	0	0	1	1	0	0	1	1		0		1	6.223765	284.8699	9258.163	-32479.52									-5.879552	-5058.16	-9.744851	28060.15	3187.703	1658.16	2.374009	10.79209	7842.809	5093.445	-.6770291	7.07393	4.748629	-10.706	-41.57873	1807.2	40.60377	8545.619	4593.918	12.98921	2372.569	.0385646	1.443076					1.674227	1.360105	1.476812	-.6472652	-.3491401	.3238762	-1.540585	1.214168	2.950305	1.716956	.468761	2.412978	.1875036	.4643387	-.0873671	.6110911	.4033254	-1.654129	-1.059122	.8915128	.5511633	.7311723	.6960252	.3150583
1140	1.32	2	.66	1	2	2	OB_Mix2_181114_10dpf_tank02_1130_plate04_f07	0	0	0	0						248	3	6	14043.61	0	0	29	42705	23.692911	17580	2	56	3	2	OB_POP2_1130_plate04_f07	209958	5525	3555	86	17	38	1	1631603	87109	95	196	137	60	0				36	1064877		57	111	135503	8244	117.88802	152.81905	10	1	OB_POP2	insH2B_lfabp	1	0	0	12	0	0	1.66	2	0	0	0	0		0		1	5.64												-2.879552	-5753.16	2.255149	9581.152	-73.29723	-588.84	-15.62599	-4.20791	292404.8	9283.445	1.322971	22.07393	4.748629	4.294003	-44.57873	2103.2	23.60377	4920.619	2369.918	13.06205	-1599.049	.3545424	.9078671						-.691415		-.2246877	-.409	.3576104	.4205953	.8270162	.6084982	-.3930704	-1.083738	-1.127589	1.090901	.7617612	.1352616	1.274372	.4033254	.6206801	-1.703514	.963851	.3114813	.6116628	.2512376	.3510598
1141	1.563765	1.811765	1.018702	1.168142	2	2	OB_Mix2_181114_10dpf_tank02_1130_plate04_g07	0	0	0	0						249	4	6	14043.61	13.571856	0	37	54015	23.583222	17676	5	56	3	0	OB_POP2_1130_plate04_g07	230196	5115	3737	107	26	45	1	1692624	85790	117	169	149	55	0			4222.162	0	1184326	1652883	0	40	141631	2232	121.79109	205.48768	10	1	OB_POP2	insH2B_lfabp	1	0	0	12	.11111111	.11111111	1.66	2	1	1	0	0				1	7.353578	-164.8298	87127.61	123256.7									5.120448	5556.84	9.255149	29819.15	-483.2972	-406.84	5.374009	4.79209	353425.8	7964.445	23.32297	-4.92607	16.74863	-.7059964	-41.57873	2199.2	-47.39623	11048.62	-3642.082	-1.383601	973.3032	.2448535	-1.471653					-.3614783	.5144293	.7338934	.9299809	.4792708	.3491401	1.359303	1.248016	.0557317	-.0839188	.6794774	1.478625	1.283357	.6497979	2.11056	.1033042	1.062575	-.0595279	-1.059122	1.007545	-1.130769	.8329174	-1.318011	.5003228
1142	1.32	2	1.66	2	2	2	OB_Mix2_181114_10dpf_tank02_1130_plate04_h07	0	0	0	0						250	5	6	14043.61	56.832147	0	28	63395	18.482889	14187	168	56	3	3	OB_POP2_1130_plate04_h07	178378	5246	4168	109	17	34	1	1317593	72818	89	192	141	50	0			4452.13	0	1218839	1698372	0	131	123703	8009	121.01344	165.036	10	1	OB_POP2	insH2B_lfabp	1	0	0	12	0	0	1.66	2	0	0	0	0		0		1	6.64	65.13849	33781.08	38955.85									-3.879552	14936.84	-1.744851	-21998.85	-352.2972	24.15997	7.374009	-4.20791	-21605.19	-5007.555	-4.677029	18.07393	8.748629	-5.705997	121.4213	-1289.8	43.60377	-6879.381	2134.918	11.93132	20183.16	-4.85548	-4.018426					.7217794	.8161077	1.063244	-.3533721	1.179761	-.5062254	-.2117803	.0039662	.2328563	.414724	.8103805	-1.127589	.0913491	-.2117803	-.468761	1.150349	.6351717	-.838235	.7727366	.0942218	.5791321	.2092679	.1953631	.4620831
1235	1.563765	1.811765	0	0	2	2	OB_Mix2_181114_10dpf_tank03_1230_plate05_a09	0	0	0	0						252	7	6	25426.56	35.626122	0				16021	28	56	4	0	OB_POP2_1230_plate05_a09							1							0		1	4191.475	11	1222458	1708959	21	61	130504	5310	119.21351	196.55945	10	1	OB_POP2	insH2B_lfabp	1	0	0	13	0	0	1	1	0	0	1	1		0	0	1	5.563765	171.8408	39835.48	64677.18																							-34.10464	4617.101	-41.7865	30878.1	-2444.371	-24.79775								-.5563714	.863795	1.112895																-.2167307	.5983629	-.5432517	.4469775	-.38019	.3875223
1244	1.66	2	2	2	2	2	OB_Mix2_181114_10dpf_tank03_1230_plate05_a10	0	0	0	0						260	15	6	14043.61	0	0	39	52128	38.275689	11479	4	56	4	0	OB_POP2_1230_plate05_a10	241133	6028	4750	98	19	40	1	1567989	89805	100	168	156	56	0			4201.57	0	1099599	1536813	0	96	104660	6081	153.46056	178.16434	10	1	OB_POP2	insH2B_lfabp	1	0	0	13	0	0	1	1	1	1	0	0			1	1	7.66	-72.71729	29750.3	53992.39									5.435492	3938.563	4.579341	48043.95	650.7781	606.16	-6.001578	-2.20791	334891.9	12801.07	7.150218	-1.940989	23.74863	-.7866803	-58.10464	75.10112	-6.786498	5034.095	-1673.37	15.8578	-3023.349	11.44526	9.836735					-.5021082	-.3451967	-.249803	1.290649	.3831787	2.18935	.7303277	1.466893	1.229064	.8915924	-.1152741	-.522581	.9079133	.9199576	.6449072	.0396722	1.478625	.1152741	-1.185234	-.5352264	.1297817	-.4772949	-.1469745	1.422465
1236	1.563765	1.811765	1	1	1.714426	1.740437	OB_Mix2_181114_10dpf_tank03_1230_plate05_b09	0	0	0	0						253	8	6	24501.12	0	0	30	45067	15.458044	10496	77	56	4	0	OB_POP2_1230_plate05_b09	178256	5942	4034	116	22	30	1	1154610	72949	87	178	129	55	0			4085.391	0	1028210	1471316	0	49	87828	2567	58.929849	73.905573	10	1	OB_POP2	insH2B_lfabp	1	0	0	13	0	0	1.66	2	0	0	0	0		0			5.938191	-188.8965	2748.077	54064.85									-3.564508	-3122.437	-5.420659	-14833.05	564.7781	-109.84	11.99842	.7920905	-78487.09	-4054.926	-5.849782	8.059011	-3.251371	-1.78668	14.89536	-907.8989	-53.7865	-11797.9	-5187.371	-42.35119	-254.4947	-2.306094	-2.467751					-1.039898	-1.078639	-.6809701	-.0836517	-.2002695	-.9802067	-.8959993	-.0039662	1.060562	.2541715	1.421872	.4467393	-.4643387	-.1955828	-.6206801	.4731924	-.0118988	-.0595279	.2339634	-.9322518	-.8233199	-1.156975	-1.184	-1.862732
1245	2	2	.66	1	1	1	OB_Mix2_181114_10dpf_tank03_1230_plate05_b10	0	0	0	0						261	16	6	14043.61	0	0				10884	9	56	4	1	OB_POP2_1230_plate05_b10							1							0		1	4180.361	0	1064608	1475204	0	154	98369	9840	139.08778	160.73302	10	1	OB_POP2	insH2B_lfabp	1	0	0	13	0	0	1	1	1	1	1	1	1				6.66	-93.92579	2861.52	4353.191																							-53.10464	-519.8989	51.2135	-1256.905	2085.629	7.557748								-.6042177	-.6999521	-.6552159																-.7547448	-.750285	.872103	-.7134886	.5953187	1.056454
1237	2	2	.66	1	1.66	2	OB_Mix2_181114_10dpf_tank03_1230_plate05_c09	0	0	0	0						254	9	6	15987.04	0	0	23	25743	19.867244	7405	45	56	4	1	OB_POP2_1230_plate05_c09	171679		7347	128	26	17	1	873068	62607	78	135	120	74	0			3836.23	12	1035119	1407105	10	161	71790	10219	154.90767	159.29115	10	1	OB_POP2	insH2B_lfabp	1	0	0	13	0	0	1	1	0	0	0	0	1	0			5.32	-160.2543	-22384.44	50876.48									-10.56451	-22446.44	-18.42066	-21410.05		3203.16	23.99842	4.79209	-360029.1	-14396.93	-14.84978	-34.94099	-12.25137	17.21332	-17.10464	-3998.899	58.2135	-27835.9	2464.629	23.87996	-11933.05	-5.278299	-2.552831					-1.830305	-.9982012	-1.063244	-1.103428	-1.927091	-.3071488	-2.951284	-.1713812		2.410663	2.412978	1.478625	-1.515101	-1.105398	-1.553712	-1.737616	-.6497979	2.11056	-.0067202	-2.255074	.9987109	-1.993601	.6617177	1.501787
1246	1.32	2	1.66	2	2	2	OB_Mix2_181114_10dpf_tank03_1230_plate05_c10	0	0	0	0						262	17	6	14043.61	0	0	28	43479	20.672422	7282	116	56	4	9	OB_POP2_1230_plate05_c10	169721	5475	4944	108	22	31	1	1028266	72371	85	159	126	52	0			4027.321	0	996329.4		59	110	70782	6879	139.62042	142.35519	10	1	OB_POP2	insH2B_lfabp	1	0	0	13	0	0	2	2	1	1	0	0				1	7.98	-246.9658	-6947.557										-5.564508	-4710.438	-4.420659	-23368.05	97.77805	800.16	3.998421	.7920905	-204831.1	-4632.926	-7.849782	-10.94099	-6.251371	-4.78668	53.89536	-4121.899	7.213502	-28843.9	-875.3705	14.49287	341.9172	-6.158006	-4.645514					-1.190446	-1.377204		-.3533721	-.3406948	-.1196481	-.6844819	-.2198996	.5062254	1.193984	.7407241	.4467393	-.8159006	-.2525281	-.8609955	-.4249322	-.1996272	-.5135096	.4892498	-2.472829	.2830038	-2.171528	.037472	1.080564
1035	1	1	1	1	2	2	OB_Mix2_181114_10dpf_tank03_1230_plate05_d09	0	0	0	0						255	10	6	15987.04	0	0				9589	16	56	4	0	OB_POP2_1230_plate05_d09							1							0		1	4113.431	0	1034670	1406357	0	123	86819	8851	183.40976	196.70331	10	1	OB_POP2	insH2B_lfabp	1	0	0	13	0	0	1	1	1	1	0	0				1	6	-160.8565	-1504.638	-26718.92																							-46.10464	-1814.899	20.2135	-12806.9	1096.63	39.34838								-.9200878	-1.02051	-1.087734																-.4666495	-1.325557	.4849421	-1.211919	.3875223	2.345105
1042	1	1	1	1	0	0	OB_Mix2_181114_10dpf_tank03_1230_plate05_d10	0	0	0	0						263	18	6	14043.61	0	0				10960	3	56	4	0	OB_POP2_1230_plate05_d10							1							0		1	4178.254	0	1110515	1543811	0	175	105294	14586	163.98907	172.2008	10	1	OB_POP2	insH2B_lfabp	1	0	0	13	0	0	1	1	0	0	1	1		0		0	4	-96.03321	49574.29	74149.7																							-59.10464	-443.8989	72.2135	5668.095	6831.629	28.46389								-.6204733	-.212713	-.2004919																-1.375744	-.723832	1.163652	-.439463	1.385954	1.790525
1238	1.32	2	1	1	2	2	OB_Mix2_181114_10dpf_tank03_1230_plate05_e09	0	0	0	0						256	11	6	14783.96	0	0	28	35615	23.922444	14255	175	56	4	0	OB_POP2_1230_plate05_e09	187053	5196	3632	124	26	36	1	1228315	76711	98	161	135	52	0			4382.602	0	1063172	1473350	0	169	105949	10519	129.3595	169.62473	10	1	OB_POP2	insH2B_lfabp	1	0	0	13	0	0	1.66	2	1	1	0	0				1	6.98	108.3144	-75839.99	-111641.6									-5.564508	-12574.44	.5793414	-6036.053	-181.222	-511.84	19.99842	4.79209	-4782.094	-292.9258	5.150218	-8.940989	2.748629	-4.78668	112.8954	2851.101	66.2135	6323.095	2764.629	-5.268232	-7522.083	-2.266126	-.8319836					.4086511	-.7171816	-.6723359	-.3533721	-1.060562	.3917566	.0993176	.2525281	.1276668	-.2541715	2.042124	1.478625	-.2280334	.0357032	.4423612	-.3019919	.2936997	-.5135096	.8377969	.1415956	1.080564	-.4170656	.70473	.7490877
1247	1	1	0	0	2	2	OB_Mix2_181114_10dpf_tank03_1230_plate05_e10	0	0	0	0						264	19	6	14043.61	0	0	34	57975	33.201311	11438	19	56	4	0	OB_POP2_1230_plate05_e10	205379	6041	4959	113	22	34	1	1243446	75076	104	143	128	61	0			4452.906	0	1153283	1600485	0	149	107420	10036	149.22255	168.32127	10	1	OB_POP2	insH2B_lfabp	1	0	0	13	0	0	1	1	0	0	0	0		0	0	1	4	178.6186	-12589.26	-24184.32									.435492	9785.563	-1.420659	12289.95	663.7781	815.16	8.998422	.7920905	10348.91	-1927.926	11.15022	-26.94099	-4.251371	4.21332	-43.10464	34.10112	46.2135	7794.095	2281.629	15.04892	8284.682	6.370883	6.181001					.7393782	.185367	.2711166	.4703636	.8587541	1.684612	-.2117803	.7407241	1.263668	1.210428	1.142697	.4467393	-.1472795	-.0357032	.9632082	-1.411057	-.0873671	.7407241	-.3929316	-.5586399	.7949709	-.3510598	.6281719	1.301946
1239	1.32	2	.66	1	2	2	OB_Mix2_181114_10dpf_tank03_1230_plate05_f09	0	0	0	0						257	12	6	14783.96	52.590942	0	42	58906	24.522289	13713	3	56	4	0	OB_POP2_1230_plate05_f09	202970	5799	4875	95	18	35	1	1185958	79423	83	160	134	70	0			4252.177	9	1216088	1677257	19	68	116827	6782	158.72939	177.78643	10	1	OB_POP2	insH2B_lfabp	1	0	0	13	0	0	1	1	1	1	0	0				1	5.98	186.2425	31479.46	14636.27									8.435492	10716.56	-.4206586	9880.947	421.778	731.16	-9.001578	-3.20791	-47139.09	2419.074	-9.849782	-9.940989	1.748628	13.21332	-59.10464	2309.101	-34.7865	17201.1	-972.3705	21.25829	478.0335	-1.666281	-4.204343					-.2001058	.7883683	.8763829	1.607538	.8819982	.5335531	-.0674763	.6497979	.9177874	1.116212	-.3522063	-.8270162	-.386175	.2525281	-1.048727	-.3691374	.2280334	1.669912	-1.375744	-.040332	-.4059455	-.0238425	-.0034058	1.616537
1248	1.563765	1.811765	.66	1	1.714426	1.740437	OB_Mix2_181114_10dpf_tank03_1230_plate05_f10	0	0	0	0						265	20	6	14043.61	106.03012	1				10867	5	56	4	0	OB_POP2_1230_plate05_f10							1							0	1		4213.721	3	1160131	1577457	0	40	100819	3061	131.55648	175.4791	10	1	OB_POP2	insH2B_lfabp	1	0	0	13	0	0	1	1	1	1	0	0					5.938191	8.884362	53832.01	87778.55																							-57.10464	-536.8989	-62.7865	1193.095	-4693.371	-5.110796								-.4196636	.2748618	.0825032																-1.059122	-.7592196	-1.130769	-.6364909	-.8922058	.8137977
1240	1.563765	1.811765	1.018702	1.168142	1.714426	1.740437	OB_Mix2_181114_10dpf_tank03_1230_plate05_g09	0	0	0	0						258	13	6	14043.61	0	0	19	24262	15.416533	8997	193	56	4	0	OB_POP2_1230_plate05_g09	138579	5133	4825	93	19	27	1	796719	53688	82	128	120	52	0			3829.125	19	1251647	1241150	19	139	76214	9173	88.748569	118.38911	10	1	OB_POP2	insH2B_lfabp	1	0	0	13	.11111111	.11111111	1	1	0	0	0	0		0			5.408004	-5.307444	122639.1	-182708.2									-14.56451	-23927.44	-8.420659	-54510.05	-244.222	681.16	-11.00158	-2.20791	-436378.1	-23315.93	-10.84978	-41.94099	-12.25137	-4.78668	130.8954	-2406.899	36.2135	-23411.9	1418.63	-28.02967	-9045.229	-11.41389	-7.347843					-1.907533	1.140662	-2.168285	-1.754382	-2.040809	-.993154	-1.329921	-1.150349	.0637035	1.051577	-.5316958	-.522581	-1.928464	-1.686123	-1.127589	-2.042124	-.6497979	-.5135096	.9219237	-1.648765	.6787716	-1.773856	.4696754	-.6873728
1249	1.66	2	2	2	1	1	OB_Mix2_181114_10dpf_tank03_1230_plate05_g10	0	0	0	0						266	21	6	14043.61	0	0	40	36848	20.473778	11825	5	56	4	0	OB_POP2_1230_plate05_g10	278528	6330	5373	102	24	44	1	1519606	95878	98	172	159	55	0			4375.277	0	1084197	1518001	0	146	107214	13870	138.19389	142.36361	10	1	OB_POP2	insH2B_lfabp	1	0	0	13	0	0	1.66	2	0	0	0	0		0	1		6.32	100.9897	-52016.84	-62856.17									6.435492	-11341.44	8.579341	85438.95	952.7781	1229.16	-2.001579	2.79209	286508.9	18874.07	5.150218	2.059011	26.74863	-1.78668	-57.10464	421.1011	43.2135	7588.095	6115.629	13.0634	-19395.55	-6.35665	-8.248905					.3507093	-.4991879	-.3871703	1.388189	-.9423143	-.167894	1.214168	2.11056	1.420179	1.396977	.2566249	1.014956	.804885	1.379562	.4423612	.2812991	1.737616	-.0595279	-1.059122	-.4517147	.7401003	-.3655862	1.25566	1.021399
1241	1.563765	1.811765	1.66	2	2	2	OB_Mix2_181114_10dpf_tank03_1230_plate05_h09	0	0	0	0						259	14	6	14043.61	0	0	37	46599	25.810044	10640	5	56	4	0	OB_POP2_1230_plate05_h09	199699	5397	3933	115	21	37	1	1201302	74912	95	184	121	49	0			4140.552	11	1102829	1572163	21	111	103151	9046	125.65598	144.36413	10	1	OB_POP2	insH2B_lfabp	1	0	0	13	0	0	1	1	1	1	1	1				1	8.223764	120.9175	-60338.1	-43378.29									3.435492	-1590.437	1.579341	6609.947	19.77805	-210.84	10.99842	-.2079095	-31795.09	-2091.926	2.150218	14.05901	-11.25137	-7.78668	-57.10464	-763.8989	8.213502	3525.095	1291.63	-.1714465	-6367.937	-1.020384	-2.061452					-.835874	-.316877	.0549675	.9299809	-.0796597	.7175807	.260726	.5639549	.3661064	.1724836	1.329921	.1232631	-.3019919	-.075429	.1352616	.7148795	-.5686108	-.9952385	-1.059122	-.8619047	.3114813	-.5472032	.4245076	.6198962
1250	1	1	0	0	1	1	OB_Mix2_181114_10dpf_tank03_1230_plate05_h10	0	0	0	0						267	22	6	14043.61	0	0				9997	11	56	4	0	OB_POP2_1230_plate05_h10							1							0		1	4427.466	0	1077707	1493388	0	153	89872	10542	132.13553	136.43883	10	1	OB_POP2	insH2B_lfabp	1	0	0	13	0	0	1	1	0	0	1	1		0	0		4	153.1787	-78445.54	-116924.3																							-51.10464	-1406.899	50.2135	-9753.904	2787.629	9.069123								.6123253	-.5766571	-.5322967																-.6349375	-1.165126	.8523466	-1.068431	.7134886	.8329174
